location,origin_date,horizon,target_end_date,value,output_type_id,target,output_type
HHS Region 1,2019-10-12,1,2019-10-19,0.7919725130069131,0.01,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,0.81370075660059,0.025,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,0.8518896673706224,0.05,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,0.8801681593684326,0.1,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,0.9349341104095117,0.15,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,0.9582952019407217,0.2,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,0.9770104993468766,0.25,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.0057199824030152,0.3,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.0193735514736835,0.35,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.043278652713768,0.4,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.072722631657728,0.45,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.0936302275547745,0.5,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.1121055387499514,0.55,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.1260221729111528,0.6,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.1426529976912032,0.65,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.1671052302850387,0.7,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.1816823966154613,0.75,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.2071126808273744,0.8,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.2488464108241843,0.85,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.3123173298988173,0.9,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.4536315648106088,0.95,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.5131609690419205,0.975,ili perc,quantile
HHS Region 1,2019-10-12,1,2019-10-19,1.5569393330744052,0.99,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,0.6297364362128127,0.01,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,0.6893575611091233,0.025,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,0.7334647928727012,0.05,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,0.7953133509791028,0.1,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,0.8572713226771405,0.15,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,0.9506479819999847,0.2,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,0.9824869856540195,0.25,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.0129269062631916,0.3,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.0360016418424045,0.35,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.0587252023909093,0.4,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.1022930253081933,0.45,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.1138049281264653,0.5,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.1694951848748407,0.55,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.2032481287726906,0.6,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.2376147656484555,0.65,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.263400035223005,0.7,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.2987874220386333,0.75,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.3294079901716898,0.8,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.358232542303104,0.85,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.431396359598342,0.9,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.4821222814147916,0.95,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.5453885166529766,0.975,ili perc,quantile
HHS Region 1,2019-10-12,2,2019-10-26,1.6423560529115,0.99,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,0.4576689436928475,0.01,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,0.5961557744061832,0.025,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,0.6150443261354587,0.05,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,0.6837624803054079,0.1,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,0.8259200186523652,0.15,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,0.8815226521486098,0.2,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,0.929266901486891,0.25,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,0.9952795131700324,0.3,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.0289791916872326,0.35,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.0765441828537405,0.4,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.0950586862691132,0.45,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.1268378234382428,0.5,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.1970793154907144,0.55,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.2194505573499868,0.6,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.2622585064705705,0.65,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.2908223271349688,0.7,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.3353956859851641,0.75,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.405878602088617,0.8,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.4762664435012354,0.85,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.5794122424871175,0.9,ili perc,quantile
HHS Region 1,2019-10-12,3,2019-11-02,1.7873221981063225,0.95,ili perc,quantile
