"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-04-08,1,2017-04-15,1.57574783608586,0.01,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,1.7641372434205,0.025,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,1.81870261555359,0.05,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,1.91315777497382,0.1,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,1.96406175835719,0.15,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.02594029020838,0.2,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.06778661704063,0.25,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.08532935596022,0.3,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.12152838457922,0.35,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.13854759833136,0.4,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.17272459651235,0.45,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.17612617532249,0.5,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.18252006141741,0.55,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.19381867540288,0.6,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.21323742602251,0.65,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.230078756287,0.7,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.25430881929477,0.75,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.28100904555447,0.8,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.30145713894979,0.85,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.351933476985,0.9,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.45755558889097,0.95,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.51998610801058,0.975,"ili perc","quantile"
"US National",2017-04-08,1,2017-04-15,2.5821457930006,0.99,"ili perc","quantile"
"US National",2017-04-08,2,2017-04-22,1.38106109231247,0.01,"ili perc","quantile"
"US National",2017-04-08,2,2017-04-22,1.48494699206326,0.025,"ili perc","quantile"
"US National",2017-04-08,2,2017-04-22,1.53473493450205,0.05,"ili perc","quantile"
