"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-02-16,1,2019-02-23,2.21970060184871,0.01,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,2.41167816452008,0.025,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,2.58227586986787,0.05,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,2.66844787510347,0.1,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,2.74253363186511,0.15,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,2.86568430513575,0.2,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,2.94047140327945,0.25,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.04469756101351,0.3,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.0936519101618,0.35,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.10722469047884,0.4,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.12906460790508,0.45,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.17974594521046,0.5,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.2317682134678,0.55,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.2804871013756,0.6,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.31804815396027,0.65,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.34852779887036,0.7,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.37085841826728,0.75,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.46263546680496,0.8,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.55259582649387,0.85,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,3.73553776628764,0.9,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,4.40607758607695,0.95,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,5.58264288751225,0.975,"ili perc","quantile"
"HHS Region 1",2019-02-16,1,2019-02-23,6.38368464067849,0.99,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,1.03885703150443,0.01,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,1.67266007736006,0.025,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,1.87708111955833,0.05,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.07736752702695,0.1,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.2013790104867,0.15,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.41389025069351,0.2,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.49328473123508,0.25,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.5671906535238,0.3,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.67243826447123,0.35,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.73049473930296,0.4,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.8158283924489,0.45,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.90402982353585,0.5,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,2.93086091558462,0.55,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,3.03360288366977,0.6,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,3.06144952372505,0.65,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,3.17376624688943,0.7,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,3.2463871865435,0.75,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,3.32697004247889,0.8,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,3.49017163895057,0.85,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,3.75698424623406,0.9,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,4.61004122172883,0.95,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,4.6969132035761,0.975,"ili perc","quantile"
"HHS Region 1",2019-02-16,2,2019-03-02,4.86963145550367,0.99,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,1.49807674688927,0.01,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,1.5282196929067,0.025,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,1.63324320135291,0.05,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,1.74363690912772,0.1,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,1.95268278649785,0.15,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.03983727720364,0.2,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.08813807801719,0.25,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.12862265476842,0.3,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.18178866707936,0.35,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.25185744515246,0.4,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.38334735502439,0.45,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.48255631303501,0.5,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.59742126704673,0.55,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.70419455162953,0.6,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.77858788339017,0.65,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.83277166744514,0.7,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.87512731713823,0.75,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,2.96548418792351,0.8,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,3.29059380203464,0.85,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,3.48048162660509,0.9,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,4.08839909982482,0.95,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,4.87407696896061,0.975,"ili perc","quantile"
"HHS Region 1",2019-02-16,3,2019-03-09,5.59094938094036,0.99,"ili perc","quantile"
