"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2015-12-19,1,2015-12-26,0.308361302072289,0.01,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.409505535992483,0.025,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.495778976275783,0.05,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.54458471263573,0.1,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.651931732940256,0.15,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.686530668910208,0.2,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.736331894586035,0.25,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.764497424664405,0.3,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.78124403542801,0.35,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.818199806582094,0.4,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.836463989088045,0.45,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.856100081046442,0.5,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.875500762486669,0.55,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.889084750915395,0.6,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.927873194694822,0.65,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.94231222041844,0.7,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,0.96986109153288,0.75,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,1.01478277736159,0.8,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,1.09495774285378,0.85,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,1.26717025456341,0.9,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,1.41658255055617,0.95,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,1.68269229404309,0.975,"ili perc","quantile"
"HHS Region 1",2015-12-19,1,2015-12-26,1.7723094098597,0.99,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.205961165696024,0.01,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.305820984098008,0.025,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.331434251782252,0.05,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.466508859419911,0.1,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.547307670807929,0.15,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.642568000420412,0.2,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.69121262617081,0.25,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.732395652212616,0.3,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.756158065360858,0.35,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.779376081039543,0.4,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.823191090389646,0.45,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.842422742605106,0.5,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.858930954252833,0.55,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.899844998903937,0.6,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.952929084220702,0.65,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,0.995452586117769,0.7,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,1.04625347245554,0.75,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,1.10904953976602,0.8,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,1.17533499783466,0.85,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,1.2930643410794,0.9,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,1.74951155863942,0.95,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,1.94237541927491,0.975,"ili perc","quantile"
"HHS Region 1",2015-12-19,2,2016-01-02,2.41740054347186,0.99,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.152903973519139,0.01,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.267671015029094,0.025,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.315271048773951,0.05,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.405736221213283,0.1,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.511728808816932,0.15,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.590278094427033,0.2,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.616199816970398,0.25,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.65518660306582,0.3,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.684934817488823,0.35,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.721180899654914,0.4,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.781757241361606,0.45,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.830913691491337,0.5,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.856873117792653,0.55,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.877582329838898,0.6,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.914143847287364,0.65,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,0.967514001710821,0.7,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,1.034497372119,0.75,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,1.2275111148743,0.8,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,1.31754337129501,0.85,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,1.49287517264604,0.9,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,1.96667572848514,0.95,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,2.06909628938188,0.975,"ili perc","quantile"
"HHS Region 1",2015-12-19,3,2016-01-09,2.29415037539526,0.99,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.163195511643536,0.01,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.224624247023665,0.025,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.287311929934677,0.05,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.367577968468819,0.1,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.452570815416971,0.15,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.483258404329043,0.2,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.534530473711264,0.25,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.605852511270987,0.3,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.650167837090833,0.35,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.686531541514023,0.4,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.726325275530086,0.45,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.774645272611912,0.5,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.823744089711972,0.55,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.890456172420864,0.6,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.937059104748511,0.65,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,0.99252773710947,0.7,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,1.06394395724757,0.75,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,1.15704123206805,0.8,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,1.41104353468669,0.85,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,1.55313410740527,0.9,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,2.07174116757545,0.95,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,2.40426257550027,0.975,"ili perc","quantile"
"HHS Region 1",2015-12-19,4,2016-01-16,2.70605543701847,0.99,"ili perc","quantile"
