"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-05-06,2017-05-13,1,"1%",0.01,0.351017236077457,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"2.5%",0.025,0.351017236077457,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"5%",0.05,0.47093324068613,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"10%",0.1,0.537855190873179,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"15%",0.15,0.591450083661767,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"20%",0.2,0.608791586526168,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"25%",0.25,0.609438483599102,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"30%",0.3,0.609438483599102,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"35%",0.35,0.609438483599102,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"40%",0.4,0.609438483599102,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"45%",0.45,0.634389884196271,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"50%",0.5,0.723901350029489,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"55%",0.55,0.723901350029489,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"60%",0.6,0.723901350029489,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"65%",0.65,0.723901350029489,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"70%",0.7,0.723901350029489,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"75%",0.75,0.723901350029489,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"80%",0.8,0.723901350029489,"ili perc","quantile","hhs1"
"HHS Region 1",2017-05-06,2017-05-13,1,"85%",0.85,0.723901350029489,"ili perc","quantile","hhs1"
