"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-03-12,2016-03-19,1,"1%",0.01,0.964775528701374,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"2.5%",0.025,0.983656101608901,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"5%",0.05,1.15777154649368,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"10%",0.1,1.31236820155733,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"15%",0.15,1.39859364395173,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"20%",0.2,1.47457465815753,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"25%",0.25,1.59148059585889,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"30%",0.3,1.63450452175268,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"35%",0.35,1.68368085388027,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"40%",0.4,1.76211834674696,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"45%",0.45,1.84285462215817,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"50%",0.5,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"55%",0.55,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"60%",0.6,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"65%",0.65,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"70%",0.7,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"75%",0.75,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"80%",0.8,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"85%",0.85,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"90%",0.9,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"95%",0.95,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"97.5%",0.975,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-19,1,"99%",0.99,18.3824915118306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-26,2,"1%",0.01,0.949356913251249,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-26,2,"2.5%",0.025,0.979940329025659,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-12,2016-03-26,2,"5%",0.05,1.13469265570053,"ili perc","quantile","hhs1"
