"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-04-16,2016-04-23,1,"1%",0.01,0.602764987822157,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"2.5%",0.025,0.602764987822157,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"5%",0.05,0.759070875650286,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"10%",0.1,0.861118850910089,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"15%",0.15,0.931009338699012,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"20%",0.2,0.969016480963062,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"25%",0.25,1.02857305380708,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"30%",0.3,1.03398672567957,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"35%",0.35,1.03398672567957,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"40%",0.4,1.07084866455011,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"45%",0.45,1.11879477920252,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"50%",0.5,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"55%",0.55,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"60%",0.6,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"65%",0.65,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"70%",0.7,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"75%",0.75,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"80%",0.8,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"85%",0.85,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"90%",0.9,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"95%",0.95,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"97.5%",0.975,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-23,1,"99%",0.99,3.32360012482038,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-30,2,"1%",0.01,0.5935015724478,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-30,2,"2.5%",0.025,0.595506806908205,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-30,2,"5%",0.05,0.737084581857659,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-30,2,"10%",0.1,0.820689483592448,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-30,2,"15%",0.15,0.88408854637674,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-16,2016-04-30,2,"20%",0.2,0.924307636925165,"ili perc","quantile","hhs1"
