"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-04-04,2020-04-11,1,"1%",0.01,1.61696014805935,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"2.5%",0.025,1.61696014805935,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"5%",0.05,1.79030859274332,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"10%",0.1,1.97161682658992,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"15%",0.15,2.07287724755724,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"20%",0.2,2.21795105717456,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"25%",0.25,2.34495294299853,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"30%",0.3,2.3793316821112,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"35%",0.35,2.3793316821112,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"40%",0.4,2.44805344109977,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"45%",0.45,2.57952245232042,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"50%",0.5,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"55%",0.55,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"60%",0.6,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"65%",0.65,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"70%",0.7,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"75%",0.75,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"80%",0.8,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"85%",0.85,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"90%",0.9,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"95%",0.95,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"97.5%",0.975,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-11,1,"99%",0.99,387.616369778116,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"1%",0.01,1.60762409905109,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"2.5%",0.025,1.60762409905109,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"5%",0.05,1.76742301880626,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"10%",0.1,1.93046697133889,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"15%",0.15,2.02531231839185,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"20%",0.2,2.17241940906837,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"25%",0.25,2.2977499927818,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"30%",0.3,2.3422312856076,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"35%",0.35,2.3422312856076,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"40%",0.4,2.41724451171513,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"45%",0.45,2.54929480234182,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"50%",0.5,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"55%",0.55,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"60%",0.6,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"65%",0.65,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"70%",0.7,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"75%",0.75,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"80%",0.8,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"85%",0.85,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"90%",0.9,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"95%",0.95,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"97.5%",0.975,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-18,2,"99%",0.99,383.170682714266,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"1%",0.01,1.57392573588652,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"2.5%",0.025,1.58153802529785,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"5%",0.05,1.72734540564409,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"10%",0.1,1.87554314710985,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"15%",0.15,1.96543306655087,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"20%",0.2,2.11115775746561,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"25%",0.25,2.23721888939156,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"30%",0.3,2.29375196859365,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"35%",0.35,2.29375196859365,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"40%",0.4,2.37573984453235,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"45%",0.45,2.50982430968804,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"50%",0.5,328.207446137079,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"55%",0.55,328.207446137079,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"60%",0.6,328.207446137079,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"65%",0.65,328.207446137079,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"70%",0.7,328.207446137079,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"75%",0.75,328.207446137079,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"80%",0.8,328.207446137079,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-04,2020-04-25,3,"85%",0.85,328.207446137079,"ili perc","quantile","hhs1"
