"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-02-20,2016-02-27,1,"1%",0.01,1.0704362644279,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"2.5%",0.025,1.12073622076479,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"5%",0.05,1.2668674879267,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"10%",0.1,1.40686666162402,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"15%",0.15,1.49779300935717,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"20%",0.2,1.57076310970677,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"25%",0.25,1.68884126343475,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"30%",0.3,1.73954850496308,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"35%",0.35,1.78474023992193,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"40%",0.4,1.86245464957262,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"45%",0.45,1.93535975359324,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"50%",0.5,12.4924526721363,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"55%",0.55,12.4924526721363,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"60%",0.6,12.4924526721363,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"65%",0.65,12.4924526721363,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"70%",0.7,12.4924526721363,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"75%",0.75,12.4924526721363,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"80%",0.8,12.4924526721363,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"85%",0.85,12.4924526721363,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-20,2016-02-27,1,"90%",0.9,12.4924526721363,"ili perc","quantile","hhs1"
