"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-12-21,2019-12-28,1,"1%",0.01,1.3648534090971,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"2.5%",0.025,1.38082761251832,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"5%",0.05,1.49220907681834,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"10%",0.1,1.65741005921164,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"15%",0.15,1.74357547875058,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"20%",0.2,1.85880535525257,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"25%",0.25,1.99781290937862,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"30%",0.3,2.05753231834831,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"35%",0.35,2.12792689485737,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"40%",0.4,2.21050954670342,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"45%",0.45,2.32449925789893,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"50%",0.5,43.358514011192,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"55%",0.55,43.358514011192,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"60%",0.6,43.358514011192,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"65%",0.65,43.358514011192,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"70%",0.7,43.358514011192,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"75%",0.75,43.358514011192,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"80%",0.8,43.358514011192,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"85%",0.85,43.358514011192,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"90%",0.9,43.358514011192,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-21,2019-12-28,1,"95%",0.95,43.358514011192,"ili perc","quantile","hhs1"
