"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-01-19,2019-01-26,1,"1%",0.01,1.59233573221314,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"2.5%",0.025,1.63127140776379,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"5%",0.05,1.76667601671562,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"10%",0.1,1.95761268284016,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"15%",0.15,2.05810902631157,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"20%",0.2,2.18817838748896,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"25%",0.25,2.347638803346,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"30%",0.3,2.42274465660353,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"35%",0.35,2.47803065423238,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"40%",0.4,2.58256567723444,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"45%",0.45,2.72229967298964,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"50%",0.5,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"55%",0.55,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"60%",0.6,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"65%",0.65,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"70%",0.7,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"75%",0.75,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"80%",0.8,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"85%",0.85,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"90%",0.9,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"95%",0.95,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"97.5%",0.975,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-01-26,1,"99%",0.99,130.50868625278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"1%",0.01,1.59195728491872,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"2.5%",0.025,1.64288035806729,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"5%",0.05,1.7562948807041,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"10%",0.1,1.92648117025456,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"15%",0.15,2.01950078235805,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"20%",0.2,2.15408778193253,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"25%",0.25,2.31012993664294,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"30%",0.3,2.38740287001573,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"35%",0.35,2.45572430957918,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"40%",0.4,2.55953617340919,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"45%",0.45,2.69879470151216,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"50%",0.5,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"55%",0.55,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"60%",0.6,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"65%",0.65,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"70%",0.7,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"75%",0.75,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"80%",0.8,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"85%",0.85,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"90%",0.9,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"95%",0.95,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"97.5%",0.975,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-02,2,"99%",0.99,162.806375222902,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"1%",0.01,1.60565760102673,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"2.5%",0.025,1.66883443706195,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"5%",0.05,1.75779982757822,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"10%",0.1,1.90487258480945,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"15%",0.15,1.98940630795124,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"20%",0.2,2.13087244968739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"25%",0.25,2.2818357728182,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"30%",0.3,2.3604575651884,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"35%",0.35,2.44075560179607,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"40%",0.4,2.54390139596438,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"45%",0.45,2.68167996639338,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"50%",0.5,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"55%",0.55,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"60%",0.6,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"65%",0.65,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"70%",0.7,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"75%",0.75,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"80%",0.8,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"85%",0.85,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"90%",0.9,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"95%",0.95,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"97.5%",0.975,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-09,3,"99%",0.99,230.030449180388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"1%",0.01,1.61265677567877,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"2.5%",0.025,1.6879605913436,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"5%",0.05,1.75364729442396,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"10%",0.1,1.87873132273495,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"15%",0.15,1.95525949084748,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"20%",0.2,2.10248075764781,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"25%",0.25,2.24915563945217,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"30%",0.3,2.3295157437351,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"35%",0.35,2.42229436123768,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"40%",0.4,2.52474691255622,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"45%",0.45,2.66152363759534,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"50%",0.5,280.630431968843,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-19,2019-02-16,4,"55%",0.55,280.630431968843,"ili perc","quantile","hhs1"
