"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-11-05,2016-11-12,1,"1%",0.01,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"2.5%",0.025,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"5%",0.05,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"10%",0.1,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"15%",0.15,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"20%",0.2,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"25%",0.25,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"30%",0.3,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"35%",0.35,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"40%",0.4,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"45%",0.45,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"50%",0.5,0.521653567987916,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"55%",0.55,1.12421328378023,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"60%",0.6,1.12943351742254,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"65%",0.65,1.16013580224537,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"70%",0.7,1.17623945948032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"75%",0.75,1.21132054182838,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"80%",0.8,1.21786923022381,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"85%",0.85,1.22680495567866,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"90%",0.9,1.25434806744953,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"95%",0.95,1.26841800596139,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"97.5%",0.975,1.41105882288293,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-12,1,"99%",0.99,1.41820037734732,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"1%",0.01,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"2.5%",0.025,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"5%",0.05,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"10%",0.1,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"15%",0.15,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"20%",0.2,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"25%",0.25,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"30%",0.3,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"35%",0.35,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"40%",0.4,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"45%",0.45,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"50%",0.5,0.546985385586632,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"55%",0.55,1.10748749847563,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"60%",0.6,1.12623356038948,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"65%",0.65,1.16115008497315,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"70%",0.7,1.18424527900139,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"75%",0.75,1.21888808793931,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"80%",0.8,1.25087267298412,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"85%",0.85,1.2802943159264,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"90%",0.9,1.33735820460822,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"95%",0.95,1.38636795812707,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"97.5%",0.975,1.52093898621417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-19,2,"99%",0.99,1.59453557191805,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"1%",0.01,0.711074077965536,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"2.5%",0.025,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"5%",0.05,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"10%",0.1,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"15%",0.15,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"20%",0.2,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"25%",0.25,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"30%",0.3,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"35%",0.35,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"40%",0.4,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"45%",0.45,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"50%",0.5,0.715124743871964,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"55%",0.55,1.09079470586658,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"60%",0.6,1.12306148758249,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"65%",0.65,1.16219297077629,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"70%",0.7,1.1922890421274,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"75%",0.75,1.22648773836435,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"80%",0.8,1.28391380509106,"ili perc","quantile","hhs1"
"HHS Region 1",2016-11-05,2016-11-26,3,"85%",0.85,1.3338373496242,"ili perc","quantile","hhs1"
