"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-02-16,2019-02-23,1,"1%",0.01,1.50847896224388,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"2.5%",0.025,1.54757599447569,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"5%",0.05,1.70224366693594,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"10%",0.1,1.89041464381472,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"15%",0.15,1.98970855578034,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"20%",0.2,2.11318933642607,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"25%",0.25,2.26397274240236,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"30%",0.3,2.33338465907104,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"35%",0.35,2.37597662184103,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"40%",0.4,2.48196233451785,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"45%",0.45,2.61702432306311,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"50%",0.5,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"55%",0.55,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"60%",0.6,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"65%",0.65,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"70%",0.7,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"75%",0.75,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"80%",0.8,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"85%",0.85,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"90%",0.9,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"95%",0.95,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"97.5%",0.975,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-02-23,1,"99%",0.99,194.317965234022,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-16,2019-03-02,2,"1%",0.01,1.4842455396672,"ili perc","quantile","hhs1"
