"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.01,1.2946053857668924
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.025,1.3578009345497541
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.05,1.3976489776422683
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.1,1.4605612265726937
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.15,1.4899024482092176
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.2,1.521067609877616
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.25,1.547006360127415
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.3,1.565364733683566
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.35,1.5951222917934467
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.4,1.618332565444811
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.45,1.6421538383278589
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.5,1.6645346228354685
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.55,1.684107126133779
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.6,1.7071042847233575
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.65,1.7289742895865847
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.7,1.755907675539731
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.75,1.7801913276511632
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.8,1.810193430266689
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.85,1.84400094120178
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.9,1.8898364510021506
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.95,1.9561749044522616
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.975,2.0075657050429965
2016-04-30,"US National","ili perc",1,2016-05-07,"quantile",0.99,2.07893896673313
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.01,0.9796629702093989
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.025,1.0651074800798461
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.05,1.1413238240894867
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.1,1.2235921617232544
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.15,1.2783010350469908
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.2,1.3152426044803534
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.25,1.3537072708833993
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.3,1.3835087927710836
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.35,1.4132919616516428
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.4,1.4484976666160831
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.45,1.479080067708945
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.5,1.524619612365263
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.55,1.5641070360723806
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.6,1.6044263944570494
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.65,1.6441332816499352
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.7,1.68623205822814
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.75,1.735787373533424
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.8,1.7902345375095867
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.85,1.8371366172890218
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.9,1.9010891041268414
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.95,2.0199648900528038
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.975,2.146617966146295
2016-04-30,"US National","ili perc",2,2016-05-14,"quantile",0.99,2.26070128787086
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.01,0.8205650610926731
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.025,0.9282218568735997
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.05,0.9881212633511637
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.1,1.081921049637385
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.15,1.1411981749455433
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.2,1.1986499096006045
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.25,1.2381395153016463
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.3,1.2835575346342225
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.35,1.335235120040291
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.4,1.3720881366892679
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.45,1.416419955357682
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.5,1.4713355413157765
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.55,1.521453537838544
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.6,1.5655737253578594
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.65,1.604021116800193
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.7,1.6505750873483311
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.75,1.7014456893402454
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.8,1.7688177784012071
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.85,1.8422296523937383
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.9,1.9507224812614115
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.95,2.122596396341608
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.975,2.195398419015291
2016-04-30,"US National","ili perc",3,2016-05-21,"quantile",0.99,2.4095336678416968
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.01,0.7181765164887934
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.025,0.7965539274211798
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.05,0.8728282971058003
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.1,0.985031364279976
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.15,1.0444144640930448
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.2,1.114790005079394
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.25,1.1647308692700378
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.3,1.2179245229154199
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.35,1.2712124960790812
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.4,1.3195881109207124
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.45,1.3657838954779933
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.5,1.4178932644252682
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.55,1.4641238776522982
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.6,1.5187519374329905
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.65,1.5746900284132326
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.7,1.635857466130768
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.75,1.705291291762617
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.8,1.7645378998250352
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.85,1.849861606690734
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.9,1.9664764109264592
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.95,2.1610085069742158
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.975,2.3323560462095654
2016-04-30,"US National","ili perc",4,2016-05-28,"quantile",0.99,2.5975897847295335
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.01,0.697433023462241
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.025,0.7438938744406635
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.05,0.7837490840867493
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.1,0.8443972628932173
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.15,0.8721194712791449
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.2,0.9019626960973469
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.25,0.9296532951672147
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.3,0.9532306170370333
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.35,0.9756411525888431
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.4,1.0011311539069896
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.45,1.0253297707213125
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.5,1.04593791187076
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.55,1.0701703199075645
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.6,1.0908629812989994
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.65,1.1182410159862424
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.7,1.1454516905842986
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.75,1.17532591655846
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.8,1.2111869517752485
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.85,1.250074457403471
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.9,1.2973705292298363
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.95,1.3664276594800882
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.975,1.4365534784532985
2016-04-30,"HHS Region 1","ili perc",1,2016-05-07,"quantile",0.99,1.4995841392835283
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.01,0.556984860731445
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.025,0.6200759182308513
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.05,0.6732931092814468
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.1,0.7321323822753539
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.15,0.7644242901522607
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.2,0.8046150449998797
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.25,0.8378063914001326
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.3,0.8670504108646229
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.35,0.895544291890892
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.4,0.9288097255256893
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.45,0.9612668580098732
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.5,0.9922470950765109
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.55,1.0214976689740134
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.6,1.0493491350287187
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.65,1.083592268728983
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.7,1.113441072413132
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.75,1.150966390519596
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.8,1.2026433907537182
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.85,1.2611787372977885
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.9,1.329161582898358
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.95,1.456619610506908
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.975,1.5285079647712305
2016-04-30,"HHS Region 1","ili perc",2,2016-05-14,"quantile",0.99,1.635559104856686
2016-04-30,"HHS Region 1","ili perc",3,2016-05-21,"quantile",0.01,0.4565675914710207
2016-04-30,"HHS Region 1","ili perc",3,2016-05-21,"quantile",0.025,0.5262378131121598
2016-04-30,"HHS Region 1","ili perc",3,2016-05-21,"quantile",0.05,0.5653379904044812
2016-04-30,"HHS Region 1","ili perc",3,2016-05-21,"quantile",0.1,0.6405500009886093
2016-04-30,"HHS Region 1","ili perc",3,2016-05-21,"quantile",0.15,0.6876214459915372
2016-04-30,"HHS Region 1","ili perc",3,2016-05-21,"quantile",0.2,0.7367091484953114
2016-04-30,"HHS Region 1","ili perc",3,2016-05-21,"quantile",0.25,0.7771613179321695
