"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.01,2.3348331786172007
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.025,2.396059406234929
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.05,2.451539036288021
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.1,2.509347701313101
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.15,2.5574598405401083
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.2,2.5935931436670905
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.25,2.627953963798933
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.3,2.650063543833324
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.35,2.6778582945986993
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.4,2.704631540655841
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.45,2.7297643027017466
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.5,2.7561432520409115
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.55,2.7880855547371444
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.6,2.8197290070694216
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.65,2.8497154832558773
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.7,2.8763448161939618
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.75,2.9086909754495367
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.8,2.940709980281465
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.85,2.9749988146754673
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.9,3.0190485015507273
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.95,3.095511480509787
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.975,3.1602422882533454
2017-03-18,"US National","ili perc",1,2017-03-25,"quantile",0.99,3.2306857939728006
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.01,1.8134752896678803
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.025,1.8615741677263546
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.05,1.9476369876419901
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.1,2.040680755797042
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.15,2.10655582759555
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.2,2.181678415014773
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.25,2.2210735954122067
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.3,2.2647375777964807
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.35,2.3018528226053316
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.4,2.343470915771568
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.45,2.385632414882188
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.5,2.418304014025175
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.55,2.4593220585464795
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.6,2.4984704049453996
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.65,2.533510748860041
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.7,2.579660687867137
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.75,2.632469749292051
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.8,2.6807385548508065
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.85,2.74250312878487
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.9,2.816889596712452
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.95,2.9187814304736115
2017-03-18,"US National","ili perc",2,2017-04-01,"quantile",0.975,3.067721920403805
