"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.01,1.767979688298356
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.025,1.8214685376238227
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.05,1.87265319753309
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.1,1.9178153117658134
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.15,1.959764555587055
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.2,1.9994753605410678
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.25,2.027834863934135
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.3,2.062158535735072
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.35,2.085015186799987
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.4,2.108854991796208
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.45,2.1324277066069555
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.5,2.162166616097125
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.55,2.1878487944590455
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.6,2.2163651986539454
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.65,2.242537727304514
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.7,2.273913702046865
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.75,2.300516611379422
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.8,2.337952538693304
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.85,2.380401343179279
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.9,2.4514419604372284
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.95,2.5143649721975763
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.975,2.5758452164891597
2016-02-06,"US National","ili perc",1,2016-02-13,"quantile",0.99,2.6426611785191656
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.01,1.4668287785805711
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.025,1.5618216415595638
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.05,1.6225642787500578
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.1,1.7443216695711692
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.15,1.816549418623484
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.2,1.8777163892952016
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.25,1.9239939717902033
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.3,1.9668857094367214
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.35,1.9957018225078293
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.4,2.0344703042765087
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.45,2.0689961445479703
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.5,2.1096756953997864
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.55,2.1528830858857666
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.6,2.1927865909594533
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.65,2.248216987612662
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.7,2.3054824269024943
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.75,2.352141067388295
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.8,2.398488177358929
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.85,2.4754986747659435
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.9,2.546938078093679
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.95,2.6767445424910923
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.975,2.7832452265646457
2016-02-06,"US National","ili perc",2,2016-02-20,"quantile",0.99,2.914043809396298
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.01,1.280261224699868
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.025,1.4198572677316994
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.05,1.5244775951337708
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.1,1.6365391643662128
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.15,1.7123523494018345
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.2,1.7705285436553784
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.25,1.8406238482270671
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.3,1.8897805831416201
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.35,1.9388293949201487
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.4,1.9972165735120204
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.45,2.04635921926908
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.5,2.0847624713414423
2016-02-06,"US National","ili perc",3,2016-02-27,"quantile",0.55,2.1352323117396783
