"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.01,2.571497393866993
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.025,2.673933483505336
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.05,2.746874352473931
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.1,2.831761835121871
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.15,2.8828239230838486
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.2,2.930227025161107
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.25,2.977185242728155
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.3,3.022061083967196
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.35,3.060919529468257
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.4,3.101590867855935
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.45,3.1384690331660376
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.5,3.1704803580851677
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.55,3.201577225248291
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.6,3.2366719735084652
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.65,3.2717148235131015
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.7,3.3136800154554304
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.75,3.351820482405949
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.8,3.401764334700013
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.85,3.455365737455349
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.9,3.531354268496246
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.95,3.641745829253008
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.975,3.7738706243835605
2016-02-27,"US National","ili perc",1,2016-03-05,"quantile",0.99,3.853854008350944
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.01,2.252123864157037
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.025,2.3723138464326974
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.05,2.495588617067513
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.1,2.6369922069591007
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.15,2.7172387423725075
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.2,2.7975313084359366
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.25,2.8699723504811803
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.3,2.9270283323473874
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.35,2.9828607241879372
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.4,3.0503326626982648
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.45,3.1026400843275668
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.5,3.172549359507667
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.55,3.228361999912422
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.6,3.310523569434194
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.65,3.358567707723838
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.7,3.455673583844646
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.75,3.526836019803608
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.8,3.610107337253939
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.85,3.6938994275234585
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.9,3.8168577563764297
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.95,4.015611914602472
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.975,4.1741626608087365
2016-02-27,"US National","ili perc",2,2016-03-12,"quantile",0.99,4.404581706790145
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.01,2.0785652366429144
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.025,2.2342500728976544
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.05,2.382064968380186
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.1,2.532048592293965
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.15,2.63785749689052
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.2,2.7403017764049142
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.25,2.833557000473322
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.3,2.9298163746939605
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.35,3.022920974815073
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.4,3.0904276825961556
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.45,3.16472266166074
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.5,3.2294504823901518
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.55,3.308169602099314
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.6,3.3802190902371514
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.65,3.470417347616082
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.7,3.5494015175206837
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.75,3.6648806386508777
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.8,3.7585952600584007
2016-02-27,"US National","ili perc",3,2016-03-19,"quantile",0.85,3.9003612628216304
