"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-03-03,1,2018-03-10,0.01,"ili perc","quantile",1.65358999843915
"HHS Region 1",2018-03-03,1,2018-03-10,0.025,"ili perc","quantile",1.8310388633487
"HHS Region 1",2018-03-03,1,2018-03-10,0.05,"ili perc","quantile",2.01342684216378
"HHS Region 1",2018-03-03,1,2018-03-10,0.1,"ili perc","quantile",2.12330305407465
"HHS Region 1",2018-03-03,1,2018-03-10,0.15,"ili perc","quantile",2.22443231669846
"HHS Region 1",2018-03-03,1,2018-03-10,0.2,"ili perc","quantile",2.33185364800689
"HHS Region 1",2018-03-03,1,2018-03-10,0.25,"ili perc","quantile",2.37715794415076
"HHS Region 1",2018-03-03,1,2018-03-10,0.3,"ili perc","quantile",2.41637883804807
"HHS Region 1",2018-03-03,1,2018-03-10,0.35,"ili perc","quantile",2.47551060503705
"HHS Region 1",2018-03-03,1,2018-03-10,0.4,"ili perc","quantile",2.54051506929563
"HHS Region 1",2018-03-03,1,2018-03-10,0.45,"ili perc","quantile",2.59792824857227
"HHS Region 1",2018-03-03,1,2018-03-10,0.5,"ili perc","quantile",2.63062241481575
"HHS Region 1",2018-03-03,1,2018-03-10,0.55,"ili perc","quantile",2.68326055009662
"HHS Region 1",2018-03-03,1,2018-03-10,0.6,"ili perc","quantile",2.72537232548243
"HHS Region 1",2018-03-03,1,2018-03-10,0.65,"ili perc","quantile",2.78337474215807
"HHS Region 1",2018-03-03,1,2018-03-10,0.7,"ili perc","quantile",2.81526986247407
"HHS Region 1",2018-03-03,1,2018-03-10,0.75,"ili perc","quantile",2.89511202522228
"HHS Region 1",2018-03-03,1,2018-03-10,0.8,"ili perc","quantile",2.98261549011275
"HHS Region 1",2018-03-03,1,2018-03-10,0.85,"ili perc","quantile",3.07259758889541
"HHS Region 1",2018-03-03,1,2018-03-10,0.9,"ili perc","quantile",3.26693963196782
"HHS Region 1",2018-03-03,1,2018-03-10,0.95,"ili perc","quantile",3.63365502330812
"HHS Region 1",2018-03-03,1,2018-03-10,0.975,"ili perc","quantile",4.37037184748726
"HHS Region 1",2018-03-03,1,2018-03-10,0.99,"ili perc","quantile",5.63098433042856
"HHS Region 1",2018-03-03,2,2018-03-17,0.01,"ili perc","quantile",1.52601156663639
"HHS Region 1",2018-03-03,2,2018-03-17,0.025,"ili perc","quantile",1.59342276959825
"HHS Region 1",2018-03-03,2,2018-03-17,0.05,"ili perc","quantile",1.76342325122379
"HHS Region 1",2018-03-03,2,2018-03-17,0.1,"ili perc","quantile",1.91637653144849
"HHS Region 1",2018-03-03,2,2018-03-17,0.15,"ili perc","quantile",2.03649502116104
"HHS Region 1",2018-03-03,2,2018-03-17,0.2,"ili perc","quantile",2.14217277115007
"HHS Region 1",2018-03-03,2,2018-03-17,0.25,"ili perc","quantile",2.20061028502312
"HHS Region 1",2018-03-03,2,2018-03-17,0.3,"ili perc","quantile",2.26790229021758
"HHS Region 1",2018-03-03,2,2018-03-17,0.35,"ili perc","quantile",2.32854925144407
"HHS Region 1",2018-03-03,2,2018-03-17,0.4,"ili perc","quantile",2.40508867698906
"HHS Region 1",2018-03-03,2,2018-03-17,0.45,"ili perc","quantile",2.46751538917026
"HHS Region 1",2018-03-03,2,2018-03-17,0.5,"ili perc","quantile",2.51451380992351
"HHS Region 1",2018-03-03,2,2018-03-17,0.55,"ili perc","quantile",2.55556650468981
"HHS Region 1",2018-03-03,2,2018-03-17,0.6,"ili perc","quantile",2.61312512047331
"HHS Region 1",2018-03-03,2,2018-03-17,0.65,"ili perc","quantile",2.70364446300764
"HHS Region 1",2018-03-03,2,2018-03-17,0.7,"ili perc","quantile",2.79816319712034
"HHS Region 1",2018-03-03,2,2018-03-17,0.75,"ili perc","quantile",2.87520464373243
"HHS Region 1",2018-03-03,2,2018-03-17,0.8,"ili perc","quantile",3.05494291776485
"HHS Region 1",2018-03-03,2,2018-03-17,0.85,"ili perc","quantile",3.34482000940279
"HHS Region 1",2018-03-03,2,2018-03-17,0.9,"ili perc","quantile",3.4991174702293
"HHS Region 1",2018-03-03,2,2018-03-17,0.95,"ili perc","quantile",4.04102461425642
"HHS Region 1",2018-03-03,2,2018-03-17,0.975,"ili perc","quantile",5.58170985122347
"HHS Region 1",2018-03-03,2,2018-03-17,0.99,"ili perc","quantile",5.7972469729325
"HHS Region 1",2018-03-03,3,2018-03-24,0.01,"ili perc","quantile",1.45226609316917
"HHS Region 1",2018-03-03,3,2018-03-24,0.025,"ili perc","quantile",1.52878336764292
"HHS Region 1",2018-03-03,3,2018-03-24,0.05,"ili perc","quantile",1.65391645392226
"HHS Region 1",2018-03-03,3,2018-03-24,0.1,"ili perc","quantile",1.81643932673675
"HHS Region 1",2018-03-03,3,2018-03-24,0.15,"ili perc","quantile",2.00596186404611
"HHS Region 1",2018-03-03,3,2018-03-24,0.2,"ili perc","quantile",2.08355090298225
"HHS Region 1",2018-03-03,3,2018-03-24,0.25,"ili perc","quantile",2.15983632394596
"HHS Region 1",2018-03-03,3,2018-03-24,0.3,"ili perc","quantile",2.21764640561021
"HHS Region 1",2018-03-03,3,2018-03-24,0.35,"ili perc","quantile",2.27438493935093
"HHS Region 1",2018-03-03,3,2018-03-24,0.4,"ili perc","quantile",2.35819192285466
"HHS Region 1",2018-03-03,3,2018-03-24,0.45,"ili perc","quantile",2.42681763617801
"HHS Region 1",2018-03-03,3,2018-03-24,0.5,"ili perc","quantile",2.47854565773175
"HHS Region 1",2018-03-03,3,2018-03-24,0.55,"ili perc","quantile",2.53440833345278
"HHS Region 1",2018-03-03,3,2018-03-24,0.6,"ili perc","quantile",2.57166501745003
"HHS Region 1",2018-03-03,3,2018-03-24,0.65,"ili perc","quantile",2.66530910430474
"HHS Region 1",2018-03-03,3,2018-03-24,0.7,"ili perc","quantile",2.73710951048121
"HHS Region 1",2018-03-03,3,2018-03-24,0.75,"ili perc","quantile",2.87586731671705
"HHS Region 1",2018-03-03,3,2018-03-24,0.8,"ili perc","quantile",3.048609276355
"HHS Region 1",2018-03-03,3,2018-03-24,0.85,"ili perc","quantile",3.29093875622811
"HHS Region 1",2018-03-03,3,2018-03-24,0.9,"ili perc","quantile",3.50134450672145
