"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2017-10-21,1,2017-10-28,0.01,"ili perc","quantile",0.400530180208411
"HHS Region 1",2017-10-21,1,2017-10-28,0.025,"ili perc","quantile",0.495155538941945
"HHS Region 1",2017-10-21,1,2017-10-28,0.05,"ili perc","quantile",0.5613314495524
"HHS Region 1",2017-10-21,1,2017-10-28,0.1,"ili perc","quantile",0.668865367579465
"HHS Region 1",2017-10-21,1,2017-10-28,0.15,"ili perc","quantile",0.743895849871941
"HHS Region 1",2017-10-21,1,2017-10-28,0.2,"ili perc","quantile",0.796474605662283
"HHS Region 1",2017-10-21,1,2017-10-28,0.25,"ili perc","quantile",0.820663628049502
"HHS Region 1",2017-10-21,1,2017-10-28,0.3,"ili perc","quantile",0.847590078934118
"HHS Region 1",2017-10-21,1,2017-10-28,0.35,"ili perc","quantile",0.894717095630612
"HHS Region 1",2017-10-21,1,2017-10-28,0.4,"ili perc","quantile",0.932812249844595
"HHS Region 1",2017-10-21,1,2017-10-28,0.45,"ili perc","quantile",0.95442806124478
"HHS Region 1",2017-10-21,1,2017-10-28,0.5,"ili perc","quantile",0.969744367480328
"HHS Region 1",2017-10-21,1,2017-10-28,0.55,"ili perc","quantile",1.00605685084739
"HHS Region 1",2017-10-21,1,2017-10-28,0.6,"ili perc","quantile",1.02469621945022
"HHS Region 1",2017-10-21,1,2017-10-28,0.65,"ili perc","quantile",1.05841046535395
"HHS Region 1",2017-10-21,1,2017-10-28,0.7,"ili perc","quantile",1.09559139375781
"HHS Region 1",2017-10-21,1,2017-10-28,0.75,"ili perc","quantile",1.12811328346236
"HHS Region 1",2017-10-21,1,2017-10-28,0.8,"ili perc","quantile",1.17447062888229
"HHS Region 1",2017-10-21,1,2017-10-28,0.85,"ili perc","quantile",1.22975969829992
"HHS Region 1",2017-10-21,1,2017-10-28,0.9,"ili perc","quantile",1.34082591551207
"HHS Region 1",2017-10-21,1,2017-10-28,0.95,"ili perc","quantile",1.52827422055108
"HHS Region 1",2017-10-21,1,2017-10-28,0.975,"ili perc","quantile",1.7229594379902
"HHS Region 1",2017-10-21,1,2017-10-28,0.99,"ili perc","quantile",2.35677005663818
"HHS Region 1",2017-10-21,2,2017-11-04,0.01,"ili perc","quantile",0
