"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-04-14,1,2018-04-21,0.01,"ili perc","quantile",0.990965215356289
"HHS Region 1",2018-04-14,1,2018-04-21,0.025,"ili perc","quantile",1.04433749537129
"HHS Region 1",2018-04-14,1,2018-04-21,0.05,"ili perc","quantile",1.17512105585557
"HHS Region 1",2018-04-14,1,2018-04-21,0.1,"ili perc","quantile",1.2911723151724
"HHS Region 1",2018-04-14,1,2018-04-21,0.15,"ili perc","quantile",1.34984470948021
"HHS Region 1",2018-04-14,1,2018-04-21,0.2,"ili perc","quantile",1.38994129780238
"HHS Region 1",2018-04-14,1,2018-04-21,0.25,"ili perc","quantile",1.47000812943007
"HHS Region 1",2018-04-14,1,2018-04-21,0.3,"ili perc","quantile",1.50671826110892
"HHS Region 1",2018-04-14,1,2018-04-21,0.35,"ili perc","quantile",1.56471383174547
"HHS Region 1",2018-04-14,1,2018-04-21,0.4,"ili perc","quantile",1.59668889069014
"HHS Region 1",2018-04-14,1,2018-04-21,0.45,"ili perc","quantile",1.62761901287528
"HHS Region 1",2018-04-14,1,2018-04-21,0.5,"ili perc","quantile",1.65339904825471
"HHS Region 1",2018-04-14,1,2018-04-21,0.55,"ili perc","quantile",1.6769226099284
"HHS Region 1",2018-04-14,1,2018-04-21,0.6,"ili perc","quantile",1.7030630438819
"HHS Region 1",2018-04-14,1,2018-04-21,0.65,"ili perc","quantile",1.73792983760906
"HHS Region 1",2018-04-14,1,2018-04-21,0.7,"ili perc","quantile",1.77894465393588
"HHS Region 1",2018-04-14,1,2018-04-21,0.75,"ili perc","quantile",1.82126314474868
"HHS Region 1",2018-04-14,1,2018-04-21,0.8,"ili perc","quantile",1.89647309943655
"HHS Region 1",2018-04-14,1,2018-04-21,0.85,"ili perc","quantile",1.96615358183378
"HHS Region 1",2018-04-14,1,2018-04-21,0.9,"ili perc","quantile",2.05080868413751
"HHS Region 1",2018-04-14,1,2018-04-21,0.95,"ili perc","quantile",2.31647867954718
"HHS Region 1",2018-04-14,1,2018-04-21,0.975,"ili perc","quantile",2.61662249005495
