"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2017-11-25,1,2017-12-02,0.01,"ili perc","quantile",0.413620080385026
"HHS Region 1",2017-11-25,1,2017-12-02,0.025,"ili perc","quantile",0.784801917345648
"HHS Region 1",2017-11-25,1,2017-12-02,0.05,"ili perc","quantile",1.00428062566777
"HHS Region 1",2017-11-25,1,2017-12-02,0.1,"ili perc","quantile",1.1211370012664
"HHS Region 1",2017-11-25,1,2017-12-02,0.15,"ili perc","quantile",1.15933567095427
"HHS Region 1",2017-11-25,1,2017-12-02,0.2,"ili perc","quantile",1.23832093988903
"HHS Region 1",2017-11-25,1,2017-12-02,0.25,"ili perc","quantile",1.28834257765073
"HHS Region 1",2017-11-25,1,2017-12-02,0.3,"ili perc","quantile",1.318635968221
"HHS Region 1",2017-11-25,1,2017-12-02,0.35,"ili perc","quantile",1.34761589803515
"HHS Region 1",2017-11-25,1,2017-12-02,0.4,"ili perc","quantile",1.3806738043724
"HHS Region 1",2017-11-25,1,2017-12-02,0.45,"ili perc","quantile",1.40901313533677
"HHS Region 1",2017-11-25,1,2017-12-02,0.5,"ili perc","quantile",1.44118515545462
"HHS Region 1",2017-11-25,1,2017-12-02,0.55,"ili perc","quantile",1.46759083250912
"HHS Region 1",2017-11-25,1,2017-12-02,0.6,"ili perc","quantile",1.49451129923647
"HHS Region 1",2017-11-25,1,2017-12-02,0.65,"ili perc","quantile",1.52758218688739
"HHS Region 1",2017-11-25,1,2017-12-02,0.7,"ili perc","quantile",1.56260177383018
"HHS Region 1",2017-11-25,1,2017-12-02,0.75,"ili perc","quantile",1.62906764043121
"HHS Region 1",2017-11-25,1,2017-12-02,0.8,"ili perc","quantile",1.69112024953821
"HHS Region 1",2017-11-25,1,2017-12-02,0.85,"ili perc","quantile",1.77788764202044
"HHS Region 1",2017-11-25,1,2017-12-02,0.9,"ili perc","quantile",1.9164856954998
"HHS Region 1",2017-11-25,1,2017-12-02,0.95,"ili perc","quantile",2.14987010953766
"HHS Region 1",2017-11-25,1,2017-12-02,0.975,"ili perc","quantile",2.32351221762854
"HHS Region 1",2017-11-25,1,2017-12-02,0.99,"ili perc","quantile",2.82501127444226
"HHS Region 1",2017-11-25,2,2017-12-09,0.01,"ili perc","quantile",0.36774000979111
"HHS Region 1",2017-11-25,2,2017-12-09,0.025,"ili perc","quantile",0.66608701094584
"HHS Region 1",2017-11-25,2,2017-12-09,0.05,"ili perc","quantile",0.909698432393962
"HHS Region 1",2017-11-25,2,2017-12-09,0.1,"ili perc","quantile",1.03101320982533
"HHS Region 1",2017-11-25,2,2017-12-09,0.15,"ili perc","quantile",1.11043030817816
"HHS Region 1",2017-11-25,2,2017-12-09,0.2,"ili perc","quantile",1.1878647929425
"HHS Region 1",2017-11-25,2,2017-12-09,0.25,"ili perc","quantile",1.24498636528662
"HHS Region 1",2017-11-25,2,2017-12-09,0.3,"ili perc","quantile",1.30267981270645
"HHS Region 1",2017-11-25,2,2017-12-09,0.35,"ili perc","quantile",1.39340899395225
"HHS Region 1",2017-11-25,2,2017-12-09,0.4,"ili perc","quantile",1.43470078493421
"HHS Region 1",2017-11-25,2,2017-12-09,0.45,"ili perc","quantile",1.46115398990085
"HHS Region 1",2017-11-25,2,2017-12-09,0.5,"ili perc","quantile",1.48733794487871
"HHS Region 1",2017-11-25,2,2017-12-09,0.55,"ili perc","quantile",1.53459754676759
"HHS Region 1",2017-11-25,2,2017-12-09,0.6,"ili perc","quantile",1.57592013439471
"HHS Region 1",2017-11-25,2,2017-12-09,0.65,"ili perc","quantile",1.6290692392947
