"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2016-01-02,4,2016-01-30,"1%",2.84115479919017,0.01,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"2.5%",3.04877825499067,0.025,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"5%",3.22166575109821,0.05,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"10%",3.35806409337186,0.1,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"15%",3.46138032949509,0.15,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"20%",3.61833174158918,0.2,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"25%",3.70412240721374,0.25,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"30%",3.75899187308203,0.3,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"35%",3.81949954377297,0.35,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"40%",3.89086737895955,0.4,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"45%",3.9360586943169,0.45,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"50%",4.05674829264337,0.5,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"55%",4.08833187865812,0.55,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"60%",4.13404781710879,0.6,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"65%",4.24084551203661,0.65,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"70%",4.27161655308005,0.7,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"75%",4.39582032699741,0.75,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"80%",4.47093985870081,0.8,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"85%",4.60418252540783,0.85,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"90%",4.753427563803,0.9,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"95%",4.90625060184588,0.95,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"97.5%",5.01590026953381,0.975,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,"99%",5.14130539106181,0.99,"ili perc","quantile"
