"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2016-03-19,4,2016-04-16,"1%",1.16787703569361,0.01,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"2.5%",1.22223159653035,0.025,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"5%",1.24496214010055,0.05,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"10%",1.30261629191886,0.1,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"15%",1.37252840080162,0.15,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"20%",1.43288242796124,0.2,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"25%",1.47154742304968,0.25,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"30%",1.49126085583602,0.3,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"35%",1.53558370568994,0.35,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"40%",1.56636394808858,0.4,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"45%",1.59812258388718,0.45,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"50%",1.64753806523108,0.5,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"55%",1.6759799007861,0.55,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"60%",1.72160793234524,0.6,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"65%",1.75228020136444,0.65,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"70%",1.77613636879655,0.7,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"75%",1.79161364671266,0.75,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"80%",1.84097746908658,0.8,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"85%",1.89331721633439,0.85,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"90%",1.96056020596752,0.9,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"95%",2.15550220319239,0.95,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"97.5%",2.36068430962136,0.975,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,"99%",2.51556068962465,0.99,"ili perc","quantile"
