"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2016-01-16,4,2016-02-13,"1%",2.38077387444659,0.01,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"2.5%",2.46342136194911,0.025,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"5%",2.52236619992075,0.05,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"10%",2.68124896952097,0.1,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"15%",2.78132210413467,0.15,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"20%",2.82727480821623,0.2,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"25%",2.85130601948845,0.25,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"30%",2.89569896809765,0.3,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"35%",2.93067629442647,0.35,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"40%",2.99848468988396,0.4,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"45%",3.09878716160269,0.45,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"50%",3.13378193803511,0.5,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"55%",3.1659206066509,0.55,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"60%",3.26761902886687,0.6,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"65%",3.38400691369439,0.65,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"70%",3.43691075101345,0.7,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"75%",3.56459827744305,0.75,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"80%",3.65860996466196,0.8,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"85%",3.75651886664817,0.85,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"90%",3.88166432260949,0.9,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"95%",4.08158729998542,0.95,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"97.5%",4.32842116965855,0.975,"ili perc","quantile"
"US National",2016-01-16,4,2016-02-13,"99%",4.46668438399777,0.99,"ili perc","quantile"
