"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2015-11-21,4,2015-12-19,"1%",1.50360373963688,0.01,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"2.5%",1.78489744045109,0.025,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"5%",1.88801753106632,0.05,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"10%",2.02799989404449,0.1,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"15%",2.06420457270959,0.15,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"20%",2.09672180939275,0.2,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"25%",2.12213269096569,0.25,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"30%",2.14726138285213,0.3,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"35%",2.15551882094807,0.35,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"40%",2.18291083833389,0.4,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"45%",2.2038660696929,0.45,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"50%",2.23245523326253,0.5,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"55%",2.24532548089986,0.55,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"60%",2.26679748427524,0.6,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"65%",2.29494213900444,0.65,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"70%",2.30634891539851,0.7,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"75%",2.33549378720758,0.75,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"80%",2.36564210839069,0.8,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"85%",2.37927359211597,0.85,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"90%",2.39436142098625,0.9,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"95%",2.44540407403733,0.95,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"97.5%",2.66158037912113,0.975,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,"99%",2.72973154465462,0.99,"ili perc","quantile"
