"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2016-02-06,4,2016-03-05,"1%",1.42283007950805,0.01,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"2.5%",1.52341099122603,0.025,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"5%",1.71703299700885,0.05,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"10%",1.8439860953378,0.1,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"15%",1.98293396387835,0.15,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"20%",2.02802748625732,0.2,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"25%",2.08930511821135,0.25,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"30%",2.14305715385518,0.3,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"35%",2.20036266942907,0.35,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"40%",2.24867365012572,0.4,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"45%",2.34755745464025,0.45,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"50%",2.43831342309643,0.5,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"55%",2.56478292304825,0.55,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"60%",2.64112219264046,0.6,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"65%",2.74349623120148,0.65,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"70%",2.8585851309797,0.7,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"75%",2.91744222952883,0.75,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"80%",2.98615368638661,0.8,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"85%",3.11791099349093,0.85,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"90%",3.59024956904128,0.9,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"95%",3.85384049260321,0.95,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"97.5%",4.38641072035938,0.975,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,"99%",5.11437198127211,0.99,"ili perc","quantile"
