"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2016-01-23,4,2016-02-20,"1%",1.68421323345329,0.01,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"2.5%",1.74411456514843,0.025,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"5%",1.85567140273068,0.05,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"10%",2.00555941109662,0.1,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"15%",2.13396133534909,0.15,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"20%",2.17127123763104,0.2,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"25%",2.31977307171884,0.25,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"30%",2.40821881534096,0.3,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"35%",2.42944602177763,0.35,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"40%",2.52400144564692,0.4,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"45%",2.60516262295761,0.45,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"50%",2.66887214377451,0.5,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"55%",2.68876027735465,0.55,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"60%",2.73420075732997,0.6,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"65%",2.77623018552707,0.65,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"70%",2.88088447446008,0.7,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"75%",2.95509614976739,0.75,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"80%",2.98604318038404,0.8,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"85%",3.07212318893232,0.85,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"90%",3.21324459902434,0.9,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"95%",3.36990183072051,0.95,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"97.5%",3.50311810841707,0.975,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,"99%",3.584008883622,0.99,"ili perc","quantile"
