"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-10-21,1,2017-10-28,0.634332502356741,0.01,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.673321585088265,0.025,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.759920069171962,0.05,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.811065440228529,0.1,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.856220594688915,0.15,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.91106429125435,0.2,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.962804887557857,0.25,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.999150113149996,0.3,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.03679091692961,0.35,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.07610477135189,0.4,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.096172051406,0.45,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.1232429330692,0.5,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.15253702991763,0.55,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.18000953038208,0.6,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.19698939392176,0.65,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.22972792311514,0.7,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.27965237298065,0.75,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.32937750571416,0.8,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.3655717951689,0.85,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.45750191613709,0.9,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.54705939946039,0.95,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.7067976554071,0.975,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,2.31282124773714,0.99,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.43651766724409,0.01,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.531690077505783,0.025,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.695870552939409,0.05,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.799561460800577,0.1,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.825592720295368,0.15,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.900283280943376,0.2,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.990348143345288,0.25,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.0392971691293,0.3,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.08330841403584,0.35,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.1318144867436,0.4,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.14853047138902,0.45,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.17840835909937,0.5,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.21374123519114,0.55,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.25284349223785,0.6,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.32712074548456,0.65,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.35551720247085,0.7,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.42724238547449,0.75,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.53462010624532,0.8,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.5740166445142,0.85,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.68541564974277,0.9,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.97904272815422,0.95,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,2.53543322225037,0.975,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,2.66241206774471,0.99,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.375468265430875,0.01,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.443558093264334,0.025,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.582740255233121,0.05,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.742071756332209,0.1,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.852515724808139,0.15,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.870173441547497,0.2,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.978545974273975,0.25,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.06122261071953,0.3,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.12031092068389,0.35,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.17114315285991,0.4,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.22681515996238,0.45,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.25721346727854,0.5,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.30282536673959,0.55,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.3449417005404,0.6,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.37974862756949,0.65,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.4504424622372,0.7,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.50987622854705,0.75,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.57828248694966,0.8,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.64780464663508,0.85,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.81885857483257,0.9,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.96606291901703,0.95,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,2.53229451540553,0.975,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,2.94082960611381,0.99,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,0.20631583658539,0.01,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,0.535892302386843,0.025,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,0.666426918507876,0.05,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,0.748500445886055,0.1,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,0.816402000330587,0.15,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,0.936772885280575,0.2,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,0.999256378915486,0.25,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,1.04840324009296,0.3,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,1.11244441924404,0.35,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,1.13319012474271,0.4,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,1.1700263305239,0.45,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,1.2243112063658,0.5,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,1.36284017088189,0.55,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,1.41449013829616,0.6,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,1.4453179093169,0.65,"ili perc","quantile"
"HHS Region 1",2017-10-21,4,2017-11-18,1.48193752288161,0.7,"ili perc","quantile"
