"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2018-04-07,1,2018-04-14,1.07054516776855,0.01,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.1330055921047,0.025,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.34160606062288,0.05,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.47038243623842,0.1,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.5374706384765,0.15,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.58108794668072,0.2,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.61753138925771,0.25,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.65744915889998,0.3,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.67115366382319,0.35,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.70435597946684,0.4,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.73167969998699,0.45,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.75664964635898,0.5,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.80896958484711,0.55,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.84068133734412,0.6,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.88220009651146,0.65,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.91997091191047,0.7,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,1.97276646722792,0.75,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,2.00172811684416,0.8,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,2.0432826130816,0.85,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,2.15558725880393,0.9,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,2.29486571881481,0.95,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,2.48644908086821,0.975,"ili perc","quantile"
"HHS Region 1",2018-04-07,1,2018-04-14,2.60871613907944,0.99,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,0.787499585009755,0.01,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,0.873831805497442,0.025,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,0.987368737651888,0.05,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.1449660325165,0.1,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.23205711845893,0.15,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.2870893755144,0.2,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.31949708023834,0.25,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.36167811524812,0.3,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.41764839663932,0.35,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.48203809009238,0.4,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.53756862452969,0.45,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.57149363425235,0.5,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.61458991474358,0.55,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.67107789351344,0.6,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.73461098274758,0.65,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.8253384508847,0.7,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.92284660961289,0.75,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,1.98409239894245,0.8,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,2.12278020546836,0.85,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,2.38169098468416,0.9,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,2.59172277321082,0.95,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,3.50007145550465,0.975,"ili perc","quantile"
"HHS Region 1",2018-04-07,2,2018-04-21,3.94035790315055,0.99,"ili perc","quantile"
"HHS Region 1",2018-04-07,3,2018-04-28,0.516954918324995,0.01,"ili perc","quantile"
"HHS Region 1",2018-04-07,3,2018-04-28,0.692332108647268,0.025,"ili perc","quantile"
"HHS Region 1",2018-04-07,3,2018-04-28,0.791856928099501,0.05,"ili perc","quantile"
"HHS Region 1",2018-04-07,3,2018-04-28,0.846649180766104,0.1,"ili perc","quantile"
"HHS Region 1",2018-04-07,3,2018-04-28,0.896985569197001,0.15,"ili perc","quantile"
"HHS Region 1",2018-04-07,3,2018-04-28,0.966060503103202,0.2,"ili perc","quantile"
"HHS Region 1",2018-04-07,3,2018-04-28,1.07609084277824,0.25,"ili perc","quantile"
