"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-05-04,1,2019-05-11,0.896270526698676,0.01,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,0.932052693763142,0.025,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,0.951075214201057,0.05,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.01391682872482,0.1,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.05152581557489,0.15,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.13097293007184,0.2,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.16559532920576,0.25,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.20002322145903,0.3,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.21226251227438,0.35,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.23777188346778,0.4,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.26566027228447,0.45,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.29980426391141,0.5,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.33317840941085,0.55,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.34809731444383,0.6,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.40024762196667,0.65,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.41541417969392,0.7,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.43002950213581,0.75,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.49030540414899,0.8,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.53384804846355,0.85,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.6456302993227,0.9,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.87758627461307,0.95,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,1.89950795991265,0.975,"ili perc","quantile"
"HHS Region 1",2019-05-04,1,2019-05-11,2.40450935403039,0.99,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,0.501255984050738,0.01,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,0.71194957467514,0.025,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,0.772246650141433,0.05,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,0.866992240015603,0.1,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,0.906803014968447,0.15,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,0.994042208370813,0.2,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.04729176675628,0.25,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.09196210774658,0.3,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.12549434419711,0.35,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.15925674758289,0.4,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.19690219811895,0.45,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.21276915586052,0.5,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.27740945833522,0.55,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.32072754936448,0.6,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.36820084116149,0.65,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.39173012678724,0.7,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.45563630983127,0.75,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.49282808474786,0.8,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.61135442878056,0.85,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.6901257356924,0.9,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,1.82299497784085,0.95,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,2.28100699732136,0.975,"ili perc","quantile"
"HHS Region 1",2019-05-04,2,2019-05-18,2.90615442883902,0.99,"ili perc","quantile"
"HHS Region 1",2019-05-04,3,2019-05-25,0.446115728882203,0.01,"ili perc","quantile"
"HHS Region 1",2019-05-04,3,2019-05-25,0.511922458827441,0.025,"ili perc","quantile"
"HHS Region 1",2019-05-04,3,2019-05-25,0.655410686508919,0.05,"ili perc","quantile"
