"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-10-31,4,2015-11-28,-0.592112958247554,0.01,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.507109167981508,0.025,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.461470616385489,0.05,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.364122237565595,0.1,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.330671247027167,0.15,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.31782203784692,0.2,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.300755557162802,0.25,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.285638876336221,0.3,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.27603892582287,0.35,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.264319940430051,0.4,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.257263384574895,0.45,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.243733258764077,0.5,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.225651712758848,0.55,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.212162593212194,0.6,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.208074432822532,0.65,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.199066567676135,0.7,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.189332240431799,0.75,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.182272753305827,0.8,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.155151317214174,0.85,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.126096337205087,0.9,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,-0.0107151939377287,0.95,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.163139902796878,0.975,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.216721639287791,0.99,"ili perc","quantile"
