"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-04-29,4,2017-05-27,0.821075110300633,0.01,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,0.875938599463676,0.025,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,0.936885545636108,0.05,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,0.951292799401921,0.1,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,0.981201621842532,0.15,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.00690769278011,0.2,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.0236813557299,0.25,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.04087542180635,0.3,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.05681118193092,0.35,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.06450551916317,0.4,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.09377934738711,0.45,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.11015198156134,0.5,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.12380953159078,0.55,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.14028353391574,0.6,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.16403890322971,0.65,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.20102642738068,0.7,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.22334493472606,0.75,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.24736494539635,0.8,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.28824410642888,0.85,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.33660890795314,0.9,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.38023819871843,0.95,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.50078899088927,0.975,"ili perc","quantile"
"US National",2017-04-29,4,2017-05-27,1.55252933812412,0.99,"ili perc","quantile"
