"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-11-02,1,2019-11-09,0.921508327861611,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,0.977125086098632,0.025,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.00998839715791,0.05,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.05010307575718,0.1,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.07942850637975,0.15,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.08993814882236,0.2,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.10092063903333,0.25,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.11686299044493,0.3,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.14210553905384,0.35,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.16240359594255,0.4,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.18957137724502,0.45,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.19926784132966,0.5,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.20319688133769,0.55,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.21897861413475,0.6,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.2283671865192,0.65,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.2562000833151,0.7,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.30526534654411,0.75,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.31850444810514,0.8,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.34272478310207,0.85,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.3865354819786,0.9,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.51514957498438,0.95,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.55116321552365,0.975,"ili perc","quantile"
"HHS Region 1",2019-11-02,1,2019-11-09,1.57167289971924,0.99,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,0.735524094494474,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,0.861681550759045,0.025,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,0.889151660145683,0.05,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,0.968411456617391,0.1,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.00293164415966,0.15,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.03102084219251,0.2,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.06034878686038,0.25,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.09443433044551,0.3,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.11269991590672,0.35,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.12748607916627,0.4,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.14532670489609,0.45,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.17096243579997,0.5,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.19688775536695,0.55,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.21587401731634,0.6,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.24051745287297,0.65,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.30070348636425,0.7,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.333136776286,0.75,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.36801024822296,0.8,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.39692850467187,0.85,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.47013404650338,0.9,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.56276337132956,0.95,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,1.7747993676614,0.975,"ili perc","quantile"
"HHS Region 1",2019-11-02,2,2019-11-16,2.06870176049857,0.99,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,0.907898112360592,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,0.933697448814252,0.025,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,0.974136001175836,0.05,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.08618276864952,0.1,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.15358293469841,0.15,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.19228179436235,0.2,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.22613824440865,0.25,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.24517286838908,0.3,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.26577536250135,0.35,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.30573785336875,0.4,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.35927052792042,0.45,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.38121133681698,0.5,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.41742720453373,0.55,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.44191895341716,0.6,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.52063901734434,0.65,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.55936835720132,0.7,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.61282767024568,0.75,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.67681223796376,0.8,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.73226402793988,0.85,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.80330341678624,0.9,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,1.99756311592069,0.95,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,2.24022211548448,0.975,"ili perc","quantile"
"HHS Region 1",2019-11-02,3,2019-11-23,2.2790872912412,0.99,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,0.832820449382624,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,0.944433991930955,0.025,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.03657317405729,0.05,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.20142540879826,0.1,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.24340228253504,0.15,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.30477637962875,0.2,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.34014282036164,0.25,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.39361462481375,0.3,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.44423408512298,0.35,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.47980610216683,0.4,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.56612705206878,0.45,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.60012128247103,0.5,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.65198804980347,0.55,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.70099411136673,0.6,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.75132833914583,0.65,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.80539327676093,0.7,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,1.89896867737281,0.75,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,2.00855007906995,0.8,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,2.10540358433858,0.85,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,2.23460597852126,0.9,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,2.50064235241638,0.95,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,2.65612555932987,0.975,"ili perc","quantile"
"HHS Region 1",2019-11-02,4,2019-11-30,3.01402069351905,0.99,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,0.886893128805214,0.01,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,0.897381857953934,0.025,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,0.942473243971483,0.05,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.09163473159766,0.1,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.14775380778832,0.15,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.20942827336935,0.2,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.24761407588967,0.25,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.27233557805686,0.3,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.31018302059942,0.35,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.33599629893739,0.4,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.35264183479746,0.45,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.38576963034639,0.5,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.41822874101019,0.55,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.45084778063079,0.6,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.46353476133547,0.65,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.47486127408877,0.7,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.5090526736619,0.75,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.547512918843,0.8,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.5941991975245,0.85,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.69269828869555,0.9,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,1.89752086256684,0.95,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,2.24160854587854,0.975,"ili perc","quantile"
"HHS Region 10",2019-11-02,1,2019-11-09,2.3839835252837,0.99,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,0.744450994648344,0.01,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,0.820247768117605,0.025,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,0.988165105011525,0.05,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.0573873939999,0.1,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.14668986974955,0.15,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.17891035817202,0.2,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.23763888820693,0.25,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.29301209088314,0.3,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.3313051348408,0.35,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.35192146956265,0.4,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.36597185023992,0.45,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.4097457113356,0.5,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.44797253132969,0.55,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.46434777782097,0.6,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.48890075037356,0.65,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.51183231515929,0.7,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.53730329496363,0.75,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.57165920303329,0.8,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.63055680616096,0.85,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.71671645627527,0.9,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.88580206772903,0.95,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,1.96612676402011,0.975,"ili perc","quantile"
"HHS Region 10",2019-11-02,2,2019-11-16,2.10570544966411,0.99,"ili perc","quantile"
"HHS Region 10",2019-11-02,3,2019-11-23,0.711502067954954,0.01,"ili perc","quantile"
"HHS Region 10",2019-11-02,3,2019-11-23,0.775126731471758,0.025,"ili perc","quantile"
