"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.01,1.3594890920080143
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.025,1.4038891294499338
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.05,1.4532306729277036
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.1,1.4915138278086546
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.15,1.5222191385668817
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.2,1.5440101240160662
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.25,1.5606083249404255
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.3,1.5778220054681917
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.35,1.593033884698374
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.4,1.611267263601913
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.45,1.6240675669381832
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.5,1.6376423788484142
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.55,1.6519288085555721
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.6,1.6690564671022055
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.65,1.6841527297718657
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.7,1.706000552677699
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.75,1.7261299669609749
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.8,1.7410708539926671
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.85,1.7716269655220755
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.9,1.7997964231513202
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.95,1.8514372812992648
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.975,1.898069891283506
2016-11-19,"US National","ili perc",1,2016-11-26,"quantile",0.99,1.9420903133664456
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.01,1.2290634340108186
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.025,1.3060842897598672
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.05,1.345270860607964
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.1,1.4061323357608277
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.15,1.452997609312116
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.2,1.487200907475361
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.25,1.5210655694851465
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.3,1.546071665552353
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.35,1.5735752385514106
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.4,1.5950196783027466
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.45,1.621416364743137
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.5,1.6476688826230401
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.55,1.6754783706661969
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.6,1.703927567322026
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.65,1.7269353974448791
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.7,1.7529444572179491
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.75,1.786093027460319
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.8,1.8146573884424015
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.85,1.8594182391956098
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.9,1.9220598506721447
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.95,2.010115777397752
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.975,2.0768712416369906
2016-11-19,"US National","ili perc",2,2016-12-03,"quantile",0.99,2.181615469578422
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.01,1.1714635383597187
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.025,1.2302865494084105
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.05,1.2871002618854475
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.1,1.3711385382825942
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.15,1.4228589451991756
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.2,1.4682482744254943
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.25,1.5035522996100936
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.3,1.5414831858403264
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.35,1.5688518018270141
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.4,1.6041699068252189
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.45,1.637128754722594
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.5,1.6693413568599123
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.55,1.6972862604285008
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.6,1.726733197322102
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.65,1.7590215561772946
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.7,1.8004447087117574
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.75,1.8369409803685819
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.8,1.8825266511514198
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.85,1.9367453136882147
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.9,2.005567743095609
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.95,2.1351857436742576
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.975,2.2137520710060987
2016-11-19,"US National","ili perc",3,2016-12-10,"quantile",0.99,2.3921528347159797
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.01,1.1203765557090435
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.025,1.190230645305951
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.05,1.2483999105747896
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.1,1.3388932161839238
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.15,1.3981915326581817
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.2,1.442120583859648
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.25,1.4799252077268898
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.3,1.5293540531789012
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.35,1.5758265359504173
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.4,1.619749604945636
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.45,1.6494741082866882
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.5,1.6794028236652894
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.55,1.7040499004023275
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.6,1.740500672629761
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.65,1.7732800536063302
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.7,1.8156407571828388
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.75,1.8633306735740847
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.8,1.922077173741736
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.85,2.0030532727200283
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.9,2.090761302275465
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.95,2.2402580785641737
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.975,2.36359669635673
2016-11-19,"US National","ili perc",4,2016-12-17,"quantile",0.99,2.5052825201372926
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.01,0.6801437829090913
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.025,0.7292239699302313
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.05,0.7627697452925226
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.1,0.803675143807835
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.15,0.838967956051505
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.2,0.8704145810330367
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.25,0.8984957899439001
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.3,0.9200345907391452
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.35,0.9386533561956633
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.4,0.9610373813913093
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.45,0.9803808432575513
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.5,1.0000570610747335
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.55,1.0174380348626
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.6,1.037783332999049
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.65,1.0558046894509225
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.7,1.07638212851887
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.75,1.10741744602214
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.8,1.1364053509927348
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.85,1.1713257014209024
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.9,1.210119048531938
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.95,1.2734691597624186
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.975,1.3336731516231148
2016-11-19,"HHS Region 1","ili perc",1,2016-11-26,"quantile",0.99,1.391325858343358
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.01,0.6365687041313445
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.025,0.6934734389633098
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.05,0.7433461040395543
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.1,0.7969269961664527
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.15,0.8435640366064167
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.2,0.8799035315565282
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.25,0.9158446048793618
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.3,0.9516865824692039
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.35,0.9739204869990067
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.4,0.9976524972762068
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.45,1.0254167637331628
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.5,1.0571549117084347
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.55,1.0830660733239341
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.6,1.1123844134766956
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.65,1.137155718124313
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.7,1.1668932250488735
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.75,1.205455110037225
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.8,1.2453674859911787
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.85,1.2937325070301984
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.9,1.3559746524626928
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.95,1.4556301911144274
2016-11-19,"HHS Region 1","ili perc",2,2016-12-03,"quantile",0.975,1.5507383853252983
