"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.01,2.0785151442369414
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.025,2.1519906104510205
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.05,2.2133802832731635
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.1,2.2744969793904275
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.15,2.3225354441535795
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.2,2.3625147589297253
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.25,2.395392086274978
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.3,2.4291175206994344
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.35,2.4501853775640523
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.4,2.4772481100492825
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.45,2.4998071851063757
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.5,2.526582681558558
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.55,2.5541575712483837
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.6,2.5768323191081635
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.65,2.598202924642959
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.7,2.6268223802016157
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.75,2.6562523913109786
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.8,2.688122886040106
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.85,2.72792262539215
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.9,2.7745452314060253
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.95,2.8373646206833136
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.975,2.9042387003673085
2018-11-24,"US National","ili perc",1,2018-12-01,"quantile",0.99,2.9846303559203005
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.01,1.9052633988624799
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.025,2.054925492358193
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.05,2.1345693861196793
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.1,2.2624586066734635
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.15,2.331565558751871
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.2,2.3916814340247887
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.25,2.4585246614538505
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.3,2.5037617445699922
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.35,2.5570367705157184
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.4,2.601515172219161
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.45,2.650817835226058
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.5,2.696778806986135
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.55,2.746356600796503
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.6,2.797131317065461
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.65,2.8422263139028625
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.7,2.9047686080889483
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.75,2.970945612391032
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.8,3.026498304517113
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.85,3.0983368762595953
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.9,3.214645137113019
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.95,3.392837369161382
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.975,3.5677958264630782
2018-11-24,"US National","ili perc",2,2018-12-08,"quantile",0.99,3.6919926289491967
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.01,1.6739762929193471
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.025,1.8785054377745392
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.05,1.9823830721388647
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.1,2.1432471882583655
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.15,2.279483001026707
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.2,2.3572259890906073
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.25,2.4304014330122397
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.3,2.5163611265814176
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.35,2.589395035012348
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.4,2.6767785873985033
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.45,2.7249910995785807
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.5,2.7869241317541817
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.55,2.8726533381512893
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.6,2.941817662496459
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.65,3.02154839396347
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.7,3.0849553275490793
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.75,3.155065597902854
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.8,3.2812258358554076
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.85,3.38551465153618
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.9,3.6067572186147596
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.95,3.8922447329400574
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.975,4.191564862863063
2018-11-24,"US National","ili perc",3,2018-12-15,"quantile",0.99,4.43667770084803
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.01,1.5395989794718572
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.025,1.7128305630213985
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.05,1.8901403407024373
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.1,2.0469855650248046
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.15,2.2069664133949485
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.2,2.3111361407196105
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.25,2.426767006947054
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.3,2.51033169303182
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.35,2.6184913500157854
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.4,2.7024130383602247
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.45,2.7974260763725654
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.5,2.8753984181084524
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.55,2.960906056817151
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.6,3.0546656519209696
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.65,3.138581208191625
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.7,3.250592555325566
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.75,3.3770693306609094
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.8,3.517829604580113
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.85,3.705176282510221
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.9,3.9532761730285713
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.95,4.351642120798555
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.975,4.680821526101956
2018-11-24,"US National","ili perc",4,2018-12-22,"quantile",0.99,5.201904296127903
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.01,0.9491216427659096
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.025,1.0294464197865434
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.05,1.1053540165929614
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.1,1.2116281454231363
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.15,1.2832078020008706
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.2,1.3324589024933995
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.25,1.3706707654687347
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.3,1.425526513318615
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.35,1.4605465900857348
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.4,1.4935615594864555
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.45,1.5316055427870463
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.5,1.5578585407475387
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.55,1.5977243622467099
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.6,1.638180154110617
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.65,1.669415710508258
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.7,1.7068555092532567
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.75,1.7711351582842358
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.8,1.8190453790963477
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.85,1.8731258867733491
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.9,1.9537744380253952
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.95,2.078711657705827
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.975,2.178683072992441
2018-11-24,"HHS Region 1","ili perc",1,2018-12-01,"quantile",0.99,2.2672536445056584
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.01,0.8540285768416187
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.025,0.9109825595625519
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.05,1.0019773105077558
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.1,1.1209926537483659
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.15,1.1956532668711308
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.2,1.2661124471509368
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.25,1.3281169074430021
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.3,1.3893008833563243
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.35,1.4385682589444253
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.4,1.4876189766121615
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.45,1.5375388803909895
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.5,1.573424474784645
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.55,1.6352075098443926
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.6,1.6925707266613303
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.65,1.7399120176347929
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.7,1.7983311147407015
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.75,1.8619974275731632
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.8,1.9231768621484209
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.85,2.038111324095638
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.9,2.1401965652129062
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.95,2.3201094338526267
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.975,2.487888766109523
2018-11-24,"HHS Region 1","ili perc",2,2018-12-08,"quantile",0.99,2.6560512803355523
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.01,0.7593132010939653
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.025,0.863759477424851
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.05,0.960203966175648
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.1,1.113125183615202
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.15,1.210644981584547
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.2,1.2887125099096397
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.25,1.3544069012766458
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.3,1.4206550396380435
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.35,1.4786120287679352
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.4,1.5401879600480175
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.45,1.6040221750484047
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.5,1.677737498067726
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.55,1.7378351932219844
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.6,1.8207550255318232
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.65,1.8732379795761556
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.7,1.9419813393706638
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.75,2.030542347722123
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.8,2.154033368063023
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.85,2.2891432707436254
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.9,2.4140127593537195
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.95,2.645869375692462
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.975,2.8528613037895676
2018-11-24,"HHS Region 1","ili perc",3,2018-12-15,"quantile",0.99,3.028854239860637
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.01,0.6346146690316083
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.025,0.7506497305536214
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.05,0.8815858887736705
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.1,0.9835079034488557
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.15,1.119389201589113
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.2,1.2020289334498195
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.25,1.2858007531050357
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.3,1.3576552543904428
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.35,1.447806507138232
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.4,1.524598649620251
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.45,1.624846542414711
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.5,1.712374624657693
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.55,1.7957694802562134
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.6,1.871905866235983
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.65,1.9526432043263788
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.7,2.0396101635558197
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.75,2.1553383578948506
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.8,2.2644225711819628
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.85,2.4304449597273705
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.9,2.6463844906948233
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.95,2.9358585423108536
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.975,3.1892441820581867
2018-11-24,"HHS Region 1","ili perc",4,2018-12-22,"quantile",0.99,3.426471124678221
2018-11-24,"HHS Region 2","ili perc",1,2018-12-01,"quantile",0.01,2.370991803358119
2018-11-24,"HHS Region 2","ili perc",1,2018-12-01,"quantile",0.025,2.507983271583257
2018-11-24,"HHS Region 2","ili perc",1,2018-12-01,"quantile",0.05,2.636104590781817
2018-11-24,"HHS Region 2","ili perc",1,2018-12-01,"quantile",0.1,2.753536761518659
