"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2020-01-11,1,2020-01-18,0.01,"ili perc","quantile",1.83779551895433
"HHS Region 1",2020-01-11,1,2020-01-18,0.025,"ili perc","quantile",2.09341608158898
"HHS Region 1",2020-01-11,1,2020-01-18,0.05,"ili perc","quantile",2.21042001531902
"HHS Region 1",2020-01-11,1,2020-01-18,0.1,"ili perc","quantile",2.4927455925893
"HHS Region 1",2020-01-11,1,2020-01-18,0.15,"ili perc","quantile",2.61356241333145
"HHS Region 1",2020-01-11,1,2020-01-18,0.2,"ili perc","quantile",2.6827832467461
"HHS Region 1",2020-01-11,1,2020-01-18,0.25,"ili perc","quantile",2.75362534602092
"HHS Region 1",2020-01-11,1,2020-01-18,0.3,"ili perc","quantile",2.81481096121786
"HHS Region 1",2020-01-11,1,2020-01-18,0.35,"ili perc","quantile",2.86412828407497
"HHS Region 1",2020-01-11,1,2020-01-18,0.4,"ili perc","quantile",2.91872327946628
"HHS Region 1",2020-01-11,1,2020-01-18,0.45,"ili perc","quantile",2.96289910203714
"HHS Region 1",2020-01-11,1,2020-01-18,0.5,"ili perc","quantile",3.01311481354835
"HHS Region 1",2020-01-11,1,2020-01-18,0.55,"ili perc","quantile",3.08158098777123
"HHS Region 1",2020-01-11,1,2020-01-18,0.6,"ili perc","quantile",3.12414854829637
"HHS Region 1",2020-01-11,1,2020-01-18,0.65,"ili perc","quantile",3.1721897470123
"HHS Region 1",2020-01-11,1,2020-01-18,0.7,"ili perc","quantile",3.24167654435587
"HHS Region 1",2020-01-11,1,2020-01-18,0.75,"ili perc","quantile",3.33394991277187
"HHS Region 1",2020-01-11,1,2020-01-18,0.8,"ili perc","quantile",3.3949783742604
"HHS Region 1",2020-01-11,1,2020-01-18,0.85,"ili perc","quantile",3.52598689329897
"HHS Region 1",2020-01-11,1,2020-01-18,0.9,"ili perc","quantile",3.75259883266983
"HHS Region 1",2020-01-11,1,2020-01-18,0.95,"ili perc","quantile",4.19778903496631
"HHS Region 1",2020-01-11,1,2020-01-18,0.975,"ili perc","quantile",5.05010811067251
"HHS Region 1",2020-01-11,1,2020-01-18,0.99,"ili perc","quantile",5.65893704580237
"HHS Region 1",2020-01-11,2,2020-01-25,0.01,"ili perc","quantile",1.50802984973518
"HHS Region 1",2020-01-11,2,2020-01-25,0.025,"ili perc","quantile",1.84766014166919
"HHS Region 1",2020-01-11,2,2020-01-25,0.05,"ili perc","quantile",1.97574633879369
"HHS Region 1",2020-01-11,2,2020-01-25,0.1,"ili perc","quantile",2.23404327228513
"HHS Region 1",2020-01-11,2,2020-01-25,0.15,"ili perc","quantile",2.43014725142061
"HHS Region 1",2020-01-11,2,2020-01-25,0.2,"ili perc","quantile",2.55313006070612
"HHS Region 1",2020-01-11,2,2020-01-25,0.25,"ili perc","quantile",2.66434860109192
"HHS Region 1",2020-01-11,2,2020-01-25,0.3,"ili perc","quantile",2.7141296535572
"HHS Region 1",2020-01-11,2,2020-01-25,0.35,"ili perc","quantile",2.77802005899903
"HHS Region 1",2020-01-11,2,2020-01-25,0.4,"ili perc","quantile",2.86853540435383
"HHS Region 1",2020-01-11,2,2020-01-25,0.45,"ili perc","quantile",2.92340578231244
"HHS Region 1",2020-01-11,2,2020-01-25,0.5,"ili perc","quantile",2.96970190098838
"HHS Region 1",2020-01-11,2,2020-01-25,0.55,"ili perc","quantile",3.03140516784097
"HHS Region 1",2020-01-11,2,2020-01-25,0.6,"ili perc","quantile",3.12930779697568
"HHS Region 1",2020-01-11,2,2020-01-25,0.65,"ili perc","quantile",3.18736750688535
"HHS Region 1",2020-01-11,2,2020-01-25,0.7,"ili perc","quantile",3.24073928627082
"HHS Region 1",2020-01-11,2,2020-01-25,0.75,"ili perc","quantile",3.34587632092257
"HHS Region 1",2020-01-11,2,2020-01-25,0.8,"ili perc","quantile",3.44562564581232
"HHS Region 1",2020-01-11,2,2020-01-25,0.85,"ili perc","quantile",3.67446299690912
"HHS Region 1",2020-01-11,2,2020-01-25,0.9,"ili perc","quantile",3.8481322111744
"HHS Region 1",2020-01-11,2,2020-01-25,0.95,"ili perc","quantile",4.26325623541159
"HHS Region 1",2020-01-11,2,2020-01-25,0.975,"ili perc","quantile",5.13328287645225
"HHS Region 1",2020-01-11,2,2020-01-25,0.99,"ili perc","quantile",7.33843880939602
"HHS Region 1",2020-01-11,3,2020-02-01,0.01,"ili perc","quantile",1.34036149241793
"HHS Region 1",2020-01-11,3,2020-02-01,0.025,"ili perc","quantile",1.50881801382209
"HHS Region 1",2020-01-11,3,2020-02-01,0.05,"ili perc","quantile",1.80809765885435
"HHS Region 1",2020-01-11,3,2020-02-01,0.1,"ili perc","quantile",2.00468370878327
"HHS Region 1",2020-01-11,3,2020-02-01,0.15,"ili perc","quantile",2.21803624303459
"HHS Region 1",2020-01-11,3,2020-02-01,0.2,"ili perc","quantile",2.45468679132982
"HHS Region 1",2020-01-11,3,2020-02-01,0.25,"ili perc","quantile",2.58923223915035
"HHS Region 1",2020-01-11,3,2020-02-01,0.3,"ili perc","quantile",2.68057787174482
"HHS Region 1",2020-01-11,3,2020-02-01,0.35,"ili perc","quantile",2.76488493701853
"HHS Region 1",2020-01-11,3,2020-02-01,0.4,"ili perc","quantile",2.85279607904119
