"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-12-01,1,2018-12-08,0.01,"ili perc","quantile",0.662816140075034
"HHS Region 1",2018-12-01,1,2018-12-08,0.025,"ili perc","quantile",0.850536666604572
"HHS Region 1",2018-12-01,1,2018-12-08,0.05,"ili perc","quantile",0.964844524340927
"HHS Region 1",2018-12-01,1,2018-12-08,0.1,"ili perc","quantile",1.09297006375956
"HHS Region 1",2018-12-01,1,2018-12-08,0.15,"ili perc","quantile",1.16483989111036
"HHS Region 1",2018-12-01,1,2018-12-08,0.2,"ili perc","quantile",1.25037850624688
"HHS Region 1",2018-12-01,1,2018-12-08,0.25,"ili perc","quantile",1.29336980409648
"HHS Region 1",2018-12-01,1,2018-12-08,0.3,"ili perc","quantile",1.33297287209449
"HHS Region 1",2018-12-01,1,2018-12-08,0.35,"ili perc","quantile",1.38712009281713
"HHS Region 1",2018-12-01,1,2018-12-08,0.4,"ili perc","quantile",1.42976779639227
"HHS Region 1",2018-12-01,1,2018-12-08,0.45,"ili perc","quantile",1.45668903546691
"HHS Region 1",2018-12-01,1,2018-12-08,0.5,"ili perc","quantile",1.48287506313932
"HHS Region 1",2018-12-01,1,2018-12-08,0.55,"ili perc","quantile",1.50183755011443
"HHS Region 1",2018-12-01,1,2018-12-08,0.6,"ili perc","quantile",1.53165783346699
"HHS Region 1",2018-12-01,1,2018-12-08,0.65,"ili perc","quantile",1.56989790796451
"HHS Region 1",2018-12-01,1,2018-12-08,0.7,"ili perc","quantile",1.60879767905299
"HHS Region 1",2018-12-01,1,2018-12-08,0.75,"ili perc","quantile",1.663052103708
"HHS Region 1",2018-12-01,1,2018-12-08,0.8,"ili perc","quantile",1.73144612734977
"HHS Region 1",2018-12-01,1,2018-12-08,0.85,"ili perc","quantile",1.81535034726985
"HHS Region 1",2018-12-01,1,2018-12-08,0.9,"ili perc","quantile",1.89759089994178
"HHS Region 1",2018-12-01,1,2018-12-08,0.95,"ili perc","quantile",2.06166397055293
"HHS Region 1",2018-12-01,1,2018-12-08,0.975,"ili perc","quantile",2.31091658266618
"HHS Region 1",2018-12-01,1,2018-12-08,0.99,"ili perc","quantile",2.54016050029682
"HHS Region 1",2018-12-01,2,2018-12-15,0.01,"ili perc","quantile",0.560317062583943
"HHS Region 1",2018-12-01,2,2018-12-15,0.025,"ili perc","quantile",0.646931835616818
"HHS Region 1",2018-12-01,2,2018-12-15,0.05,"ili perc","quantile",0.843217011368221
"HHS Region 1",2018-12-01,2,2018-12-15,0.1,"ili perc","quantile",1.01249756243519
"HHS Region 1",2018-12-01,2,2018-12-15,0.15,"ili perc","quantile",1.08950548633699
"HHS Region 1",2018-12-01,2,2018-12-15,0.2,"ili perc","quantile",1.17628719439722
"HHS Region 1",2018-12-01,2,2018-12-15,0.25,"ili perc","quantile",1.23687089863306
"HHS Region 1",2018-12-01,2,2018-12-15,0.3,"ili perc","quantile",1.2853224080107
"HHS Region 1",2018-12-01,2,2018-12-15,0.35,"ili perc","quantile",1.34051702924392
"HHS Region 1",2018-12-01,2,2018-12-15,0.4,"ili perc","quantile",1.39951043685246
"HHS Region 1",2018-12-01,2,2018-12-15,0.45,"ili perc","quantile",1.46629418591054
"HHS Region 1",2018-12-01,2,2018-12-15,0.5,"ili perc","quantile",1.50385963824061
"HHS Region 1",2018-12-01,2,2018-12-15,0.55,"ili perc","quantile",1.54326483117138
"HHS Region 1",2018-12-01,2,2018-12-15,0.6,"ili perc","quantile",1.59861712448349
"HHS Region 1",2018-12-01,2,2018-12-15,0.65,"ili perc","quantile",1.67079898528428
"HHS Region 1",2018-12-01,2,2018-12-15,0.7,"ili perc","quantile",1.72664522178171
"HHS Region 1",2018-12-01,2,2018-12-15,0.75,"ili perc","quantile",1.80940357163546
"HHS Region 1",2018-12-01,2,2018-12-15,0.8,"ili perc","quantile",1.86980922547124
"HHS Region 1",2018-12-01,2,2018-12-15,0.85,"ili perc","quantile",1.96971046744789
"HHS Region 1",2018-12-01,2,2018-12-15,0.9,"ili perc","quantile",2.1601911014819
"HHS Region 1",2018-12-01,2,2018-12-15,0.95,"ili perc","quantile",2.43249428047004
"HHS Region 1",2018-12-01,2,2018-12-15,0.975,"ili perc","quantile",2.69000712659507
"HHS Region 1",2018-12-01,2,2018-12-15,0.99,"ili perc","quantile",3.32147939283042
"HHS Region 1",2018-12-01,3,2018-12-22,0.01,"ili perc","quantile",0.348708499933001
"HHS Region 1",2018-12-01,3,2018-12-22,0.025,"ili perc","quantile",0.593629731553188
"HHS Region 1",2018-12-01,3,2018-12-22,0.05,"ili perc","quantile",0.704706663778436
"HHS Region 1",2018-12-01,3,2018-12-22,0.1,"ili perc","quantile",0.900860921714425
"HHS Region 1",2018-12-01,3,2018-12-22,0.15,"ili perc","quantile",1.06309893747612
