"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-12-08,1,2018-12-15,0.01,"ili perc","quantile",0.720644240143118
"HHS Region 1",2018-12-08,1,2018-12-15,0.025,"ili perc","quantile",0.969533764324553
"HHS Region 1",2018-12-08,1,2018-12-15,0.05,"ili perc","quantile",1.16311602729117
"HHS Region 1",2018-12-08,1,2018-12-15,0.1,"ili perc","quantile",1.34793889151003
"HHS Region 1",2018-12-08,1,2018-12-15,0.15,"ili perc","quantile",1.43480043846042
"HHS Region 1",2018-12-08,1,2018-12-15,0.2,"ili perc","quantile",1.49560011329051
"HHS Region 1",2018-12-08,1,2018-12-15,0.25,"ili perc","quantile",1.57839454753147
"HHS Region 1",2018-12-08,1,2018-12-15,0.3,"ili perc","quantile",1.6249444373817
"HHS Region 1",2018-12-08,1,2018-12-15,0.35,"ili perc","quantile",1.67881692582437
"HHS Region 1",2018-12-08,1,2018-12-15,0.4,"ili perc","quantile",1.71842532819906
"HHS Region 1",2018-12-08,1,2018-12-15,0.45,"ili perc","quantile",1.74369357866869
"HHS Region 1",2018-12-08,1,2018-12-15,0.5,"ili perc","quantile",1.77024727937852
"HHS Region 1",2018-12-08,1,2018-12-15,0.55,"ili perc","quantile",1.80901373589718
"HHS Region 1",2018-12-08,1,2018-12-15,0.6,"ili perc","quantile",1.84248606839416
"HHS Region 1",2018-12-08,1,2018-12-15,0.65,"ili perc","quantile",1.87900203895204
"HHS Region 1",2018-12-08,1,2018-12-15,0.7,"ili perc","quantile",1.91616560369122
"HHS Region 1",2018-12-08,1,2018-12-15,0.75,"ili perc","quantile",1.99819948123854
"HHS Region 1",2018-12-08,1,2018-12-15,0.8,"ili perc","quantile",2.07360213496231
"HHS Region 1",2018-12-08,1,2018-12-15,0.85,"ili perc","quantile",2.17881733176184
"HHS Region 1",2018-12-08,1,2018-12-15,0.9,"ili perc","quantile",2.32043930395327
"HHS Region 1",2018-12-08,1,2018-12-15,0.95,"ili perc","quantile",2.63748515701008
"HHS Region 1",2018-12-08,1,2018-12-15,0.975,"ili perc","quantile",3.4259158908119
"HHS Region 1",2018-12-08,1,2018-12-15,0.99,"ili perc","quantile",4.05049598548849
"HHS Region 1",2018-12-08,2,2018-12-22,0.01,"ili perc","quantile",0.493024143034433
"HHS Region 1",2018-12-08,2,2018-12-22,0.025,"ili perc","quantile",0.80715466931361
"HHS Region 1",2018-12-08,2,2018-12-22,0.05,"ili perc","quantile",0.913073198682181
"HHS Region 1",2018-12-08,2,2018-12-22,0.1,"ili perc","quantile",1.23900707518971
"HHS Region 1",2018-12-08,2,2018-12-22,0.15,"ili perc","quantile",1.34875141455263
"HHS Region 1",2018-12-08,2,2018-12-22,0.2,"ili perc","quantile",1.4244332183958
"HHS Region 1",2018-12-08,2,2018-12-22,0.25,"ili perc","quantile",1.48688971575169
"HHS Region 1",2018-12-08,2,2018-12-22,0.3,"ili perc","quantile",1.55852796427723
"HHS Region 1",2018-12-08,2,2018-12-22,0.35,"ili perc","quantile",1.61375194637776
"HHS Region 1",2018-12-08,2,2018-12-22,0.4,"ili perc","quantile",1.66394103476263
"HHS Region 1",2018-12-08,2,2018-12-22,0.45,"ili perc","quantile",1.70059600546831
"HHS Region 1",2018-12-08,2,2018-12-22,0.5,"ili perc","quantile",1.76597222117189
"HHS Region 1",2018-12-08,2,2018-12-22,0.55,"ili perc","quantile",1.82200486795583
"HHS Region 1",2018-12-08,2,2018-12-22,0.6,"ili perc","quantile",1.87202576629112
"HHS Region 1",2018-12-08,2,2018-12-22,0.65,"ili perc","quantile",1.91830356234183
"HHS Region 1",2018-12-08,2,2018-12-22,0.7,"ili perc","quantile",2.00252173138552
"HHS Region 1",2018-12-08,2,2018-12-22,0.75,"ili perc","quantile",2.11346617909266
"HHS Region 1",2018-12-08,2,2018-12-22,0.8,"ili perc","quantile",2.25807540769192
"HHS Region 1",2018-12-08,2,2018-12-22,0.85,"ili perc","quantile",2.51529447487315
"HHS Region 1",2018-12-08,2,2018-12-22,0.9,"ili perc","quantile",2.73074120093038
"HHS Region 1",2018-12-08,2,2018-12-22,0.95,"ili perc","quantile",3.03033805812788
"HHS Region 1",2018-12-08,2,2018-12-22,0.975,"ili perc","quantile",3.74274305195187
"HHS Region 1",2018-12-08,2,2018-12-22,0.99,"ili perc","quantile",4.53087179880919
"HHS Region 1",2018-12-08,3,2018-12-29,0.01,"ili perc","quantile",0.364337583210848
"HHS Region 1",2018-12-08,3,2018-12-29,0.025,"ili perc","quantile",0.732361589079662
"HHS Region 1",2018-12-08,3,2018-12-29,0.05,"ili perc","quantile",0.86061644927962
"HHS Region 1",2018-12-08,3,2018-12-29,0.1,"ili perc","quantile",1.1542186431114
"HHS Region 1",2018-12-08,3,2018-12-29,0.15,"ili perc","quantile",1.26557374452819
"HHS Region 1",2018-12-08,3,2018-12-29,0.2,"ili perc","quantile",1.42134716561521
"HHS Region 1",2018-12-08,3,2018-12-29,0.25,"ili perc","quantile",1.48397846051464
"HHS Region 1",2018-12-08,3,2018-12-29,0.3,"ili perc","quantile",1.56149920867445
"HHS Region 1",2018-12-08,3,2018-12-29,0.35,"ili perc","quantile",1.61109169083741
"HHS Region 1",2018-12-08,3,2018-12-29,0.4,"ili perc","quantile",1.65068237937935
"HHS Region 1",2018-12-08,3,2018-12-29,0.45,"ili perc","quantile",1.6960196797674
"HHS Region 1",2018-12-08,3,2018-12-29,0.5,"ili perc","quantile",1.75097661076206
"HHS Region 1",2018-12-08,3,2018-12-29,0.55,"ili perc","quantile",1.83665054590936
"HHS Region 1",2018-12-08,3,2018-12-29,0.6,"ili perc","quantile",1.88761110320791
"HHS Region 1",2018-12-08,3,2018-12-29,0.65,"ili perc","quantile",1.94398997285732
"HHS Region 1",2018-12-08,3,2018-12-29,0.7,"ili perc","quantile",2.01710053933085
"HHS Region 1",2018-12-08,3,2018-12-29,0.75,"ili perc","quantile",2.11713136521381
"HHS Region 1",2018-12-08,3,2018-12-29,0.8,"ili perc","quantile",2.27905797969047
"HHS Region 1",2018-12-08,3,2018-12-29,0.85,"ili perc","quantile",2.56120017410971
"HHS Region 1",2018-12-08,3,2018-12-29,0.9,"ili perc","quantile",2.76884093155516
"HHS Region 1",2018-12-08,3,2018-12-29,0.95,"ili perc","quantile",3.18700068618623
"HHS Region 1",2018-12-08,3,2018-12-29,0.975,"ili perc","quantile",3.55267769054465
"HHS Region 1",2018-12-08,3,2018-12-29,0.99,"ili perc","quantile",3.79582632272925
"HHS Region 1",2018-12-08,4,2019-01-05,0.01,"ili perc","quantile",0.47163793019104
"HHS Region 1",2018-12-08,4,2019-01-05,0.025,"ili perc","quantile",0.626516881352451
"HHS Region 1",2018-12-08,4,2019-01-05,0.05,"ili perc","quantile",0.836271770156113
"HHS Region 1",2018-12-08,4,2019-01-05,0.1,"ili perc","quantile",1.03613254580486
"HHS Region 1",2018-12-08,4,2019-01-05,0.15,"ili perc","quantile",1.17551846362344
"HHS Region 1",2018-12-08,4,2019-01-05,0.2,"ili perc","quantile",1.33217151335496
"HHS Region 1",2018-12-08,4,2019-01-05,0.25,"ili perc","quantile",1.42493503996453
"HHS Region 1",2018-12-08,4,2019-01-05,0.3,"ili perc","quantile",1.54292466054684
"HHS Region 1",2018-12-08,4,2019-01-05,0.35,"ili perc","quantile",1.62381911486378
"HHS Region 1",2018-12-08,4,2019-01-05,0.4,"ili perc","quantile",1.70860216540414
"HHS Region 1",2018-12-08,4,2019-01-05,0.45,"ili perc","quantile",1.77304272597788
"HHS Region 1",2018-12-08,4,2019-01-05,0.5,"ili perc","quantile",1.82865520748311
"HHS Region 1",2018-12-08,4,2019-01-05,0.55,"ili perc","quantile",1.91615121065007
"HHS Region 1",2018-12-08,4,2019-01-05,0.6,"ili perc","quantile",1.97350208283971
"HHS Region 1",2018-12-08,4,2019-01-05,0.65,"ili perc","quantile",2.04885319704195
"HHS Region 1",2018-12-08,4,2019-01-05,0.7,"ili perc","quantile",2.15967864094013
