"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2019-11-16,1,2019-11-23,0.01,"ili perc","quantile",0.663903091234939
"HHS Region 1",2019-11-16,1,2019-11-23,0.025,"ili perc","quantile",0.755509908052037
"HHS Region 1",2019-11-16,1,2019-11-23,0.05,"ili perc","quantile",0.890933665412964
"HHS Region 1",2019-11-16,1,2019-11-23,0.1,"ili perc","quantile",1.02001162867562
"HHS Region 1",2019-11-16,1,2019-11-23,0.15,"ili perc","quantile",1.08920511956562
"HHS Region 1",2019-11-16,1,2019-11-23,0.2,"ili perc","quantile",1.14455656359586
"HHS Region 1",2019-11-16,1,2019-11-23,0.25,"ili perc","quantile",1.17695328292876
"HHS Region 1",2019-11-16,1,2019-11-23,0.3,"ili perc","quantile",1.21960882166843
"HHS Region 1",2019-11-16,1,2019-11-23,0.35,"ili perc","quantile",1.24104028285314
"HHS Region 1",2019-11-16,1,2019-11-23,0.4,"ili perc","quantile",1.26865769035467
"HHS Region 1",2019-11-16,1,2019-11-23,0.45,"ili perc","quantile",1.30094228307738
"HHS Region 1",2019-11-16,1,2019-11-23,0.5,"ili perc","quantile",1.327025791937
"HHS Region 1",2019-11-16,1,2019-11-23,0.55,"ili perc","quantile",1.35127261180782
"HHS Region 1",2019-11-16,1,2019-11-23,0.6,"ili perc","quantile",1.38808828593577
"HHS Region 1",2019-11-16,1,2019-11-23,0.65,"ili perc","quantile",1.42551725078166
"HHS Region 1",2019-11-16,1,2019-11-23,0.7,"ili perc","quantile",1.47953867450655
"HHS Region 1",2019-11-16,1,2019-11-23,0.75,"ili perc","quantile",1.54982962256271
"HHS Region 1",2019-11-16,1,2019-11-23,0.8,"ili perc","quantile",1.62013308653198
"HHS Region 1",2019-11-16,1,2019-11-23,0.85,"ili perc","quantile",1.65374617861849
"HHS Region 1",2019-11-16,1,2019-11-23,0.9,"ili perc","quantile",1.77223285404105
"HHS Region 1",2019-11-16,1,2019-11-23,0.95,"ili perc","quantile",2.03741669755161
"HHS Region 1",2019-11-16,1,2019-11-23,0.975,"ili perc","quantile",2.31881356878225
"HHS Region 1",2019-11-16,1,2019-11-23,0.99,"ili perc","quantile",2.41688832301082
"HHS Region 1",2019-11-16,2,2019-11-30,0.01,"ili perc","quantile",0.630379514846286
"HHS Region 1",2019-11-16,2,2019-11-30,0.025,"ili perc","quantile",0.683033008394222
"HHS Region 1",2019-11-16,2,2019-11-30,0.05,"ili perc","quantile",0.817254330123817
"HHS Region 1",2019-11-16,2,2019-11-30,0.1,"ili perc","quantile",0.931495567255151
"HHS Region 1",2019-11-16,2,2019-11-30,0.15,"ili perc","quantile",1.06850439865294
"HHS Region 1",2019-11-16,2,2019-11-30,0.2,"ili perc","quantile",1.12359165045852
"HHS Region 1",2019-11-16,2,2019-11-30,0.25,"ili perc","quantile",1.18457732929528
"HHS Region 1",2019-11-16,2,2019-11-30,0.3,"ili perc","quantile",1.23047186266482
"HHS Region 1",2019-11-16,2,2019-11-30,0.35,"ili perc","quantile",1.26074257329243
"HHS Region 1",2019-11-16,2,2019-11-30,0.4,"ili perc","quantile",1.28784250191594
"HHS Region 1",2019-11-16,2,2019-11-30,0.45,"ili perc","quantile",1.32255911524129
"HHS Region 1",2019-11-16,2,2019-11-30,0.5,"ili perc","quantile",1.35426550845325
"HHS Region 1",2019-11-16,2,2019-11-30,0.55,"ili perc","quantile",1.3984074449314
"HHS Region 1",2019-11-16,2,2019-11-30,0.6,"ili perc","quantile",1.44561912089635
"HHS Region 1",2019-11-16,2,2019-11-30,0.65,"ili perc","quantile",1.49970682428961
"HHS Region 1",2019-11-16,2,2019-11-30,0.7,"ili perc","quantile",1.53858645506486
"HHS Region 1",2019-11-16,2,2019-11-30,0.75,"ili perc","quantile",1.62097061351223
"HHS Region 1",2019-11-16,2,2019-11-30,0.8,"ili perc","quantile",1.71190975516557
"HHS Region 1",2019-11-16,2,2019-11-30,0.85,"ili perc","quantile",1.82776901812392
"HHS Region 1",2019-11-16,2,2019-11-30,0.9,"ili perc","quantile",1.99648480770682
"HHS Region 1",2019-11-16,2,2019-11-30,0.95,"ili perc","quantile",2.30532805535942
"HHS Region 1",2019-11-16,2,2019-11-30,0.975,"ili perc","quantile",2.5616858791918
"HHS Region 1",2019-11-16,2,2019-11-30,0.99,"ili perc","quantile",2.84498437734411
"HHS Region 1",2019-11-16,3,2019-12-07,0.01,"ili perc","quantile",0.326501380917214
"HHS Region 1",2019-11-16,3,2019-12-07,0.025,"ili perc","quantile",0.531343395510156
"HHS Region 1",2019-11-16,3,2019-12-07,0.05,"ili perc","quantile",0.659871525441886
"HHS Region 1",2019-11-16,3,2019-12-07,0.1,"ili perc","quantile",0.87012893234754
"HHS Region 1",2019-11-16,3,2019-12-07,0.15,"ili perc","quantile",0.990959795638975
"HHS Region 1",2019-11-16,3,2019-12-07,0.2,"ili perc","quantile",1.06119259815493
"HHS Region 1",2019-11-16,3,2019-12-07,0.25,"ili perc","quantile",1.1155384925037
"HHS Region 1",2019-11-16,3,2019-12-07,0.3,"ili perc","quantile",1.16730047613581
"HHS Region 1",2019-11-16,3,2019-12-07,0.35,"ili perc","quantile",1.21552474701504
"HHS Region 1",2019-11-16,3,2019-12-07,0.4,"ili perc","quantile",1.27371314813437
"HHS Region 1",2019-11-16,3,2019-12-07,0.45,"ili perc","quantile",1.32585765992646
"HHS Region 1",2019-11-16,3,2019-12-07,0.5,"ili perc","quantile",1.3771225403347
"HHS Region 1",2019-11-16,3,2019-12-07,0.55,"ili perc","quantile",1.40777756653345
"HHS Region 1",2019-11-16,3,2019-12-07,0.6,"ili perc","quantile",1.46651868346918
"HHS Region 1",2019-11-16,3,2019-12-07,0.65,"ili perc","quantile",1.51636294174104
"HHS Region 1",2019-11-16,3,2019-12-07,0.7,"ili perc","quantile",1.57290342445248
"HHS Region 1",2019-11-16,3,2019-12-07,0.75,"ili perc","quantile",1.63878320396427
"HHS Region 1",2019-11-16,3,2019-12-07,0.8,"ili perc","quantile",1.68833904143068
"HHS Region 1",2019-11-16,3,2019-12-07,0.85,"ili perc","quantile",1.81156519023965
"HHS Region 1",2019-11-16,3,2019-12-07,0.9,"ili perc","quantile",1.96522889535523
"HHS Region 1",2019-11-16,3,2019-12-07,0.95,"ili perc","quantile",2.30089989498365
"HHS Region 1",2019-11-16,3,2019-12-07,0.975,"ili perc","quantile",2.59725497501483
"HHS Region 1",2019-11-16,3,2019-12-07,0.99,"ili perc","quantile",2.91530300535399
"HHS Region 1",2019-11-16,4,2019-12-14,0.01,"ili perc","quantile",0.225410452845678
"HHS Region 1",2019-11-16,4,2019-12-14,0.025,"ili perc","quantile",0.461910815440178
"HHS Region 1",2019-11-16,4,2019-12-14,0.05,"ili perc","quantile",0.646026457979655
"HHS Region 1",2019-11-16,4,2019-12-14,0.1,"ili perc","quantile",0.882296284785514
"HHS Region 1",2019-11-16,4,2019-12-14,0.15,"ili perc","quantile",0.9799466757656
"HHS Region 1",2019-11-16,4,2019-12-14,0.2,"ili perc","quantile",1.06181697513673
"HHS Region 1",2019-11-16,4,2019-12-14,0.25,"ili perc","quantile",1.10000055838168
"HHS Region 1",2019-11-16,4,2019-12-14,0.3,"ili perc","quantile",1.14049239834882
"HHS Region 1",2019-11-16,4,2019-12-14,0.35,"ili perc","quantile",1.2174566333581
"HHS Region 1",2019-11-16,4,2019-12-14,0.4,"ili perc","quantile",1.29627124362491
"HHS Region 1",2019-11-16,4,2019-12-14,0.45,"ili perc","quantile",1.34761950555004
"HHS Region 1",2019-11-16,4,2019-12-14,0.5,"ili perc","quantile",1.41489492259386
"HHS Region 1",2019-11-16,4,2019-12-14,0.55,"ili perc","quantile",1.48789852700786
"HHS Region 1",2019-11-16,4,2019-12-14,0.6,"ili perc","quantile",1.55992535269
"HHS Region 1",2019-11-16,4,2019-12-14,0.65,"ili perc","quantile",1.61696325637078
"HHS Region 1",2019-11-16,4,2019-12-14,0.7,"ili perc","quantile",1.69435703554206
"HHS Region 1",2019-11-16,4,2019-12-14,0.75,"ili perc","quantile",1.75335704433198
"HHS Region 1",2019-11-16,4,2019-12-14,0.8,"ili perc","quantile",1.89829780586468
"HHS Region 1",2019-11-16,4,2019-12-14,0.85,"ili perc","quantile",2.0356258242584
"HHS Region 1",2019-11-16,4,2019-12-14,0.9,"ili perc","quantile",2.27896070221483
"HHS Region 1",2019-11-16,4,2019-12-14,0.95,"ili perc","quantile",2.65668977044207
"HHS Region 1",2019-11-16,4,2019-12-14,0.975,"ili perc","quantile",3.10100322319238
"HHS Region 1",2019-11-16,4,2019-12-14,0.99,"ili perc","quantile",3.77546461830883
"HHS Region 10",2019-11-16,1,2019-11-23,0.01,"ili perc","quantile",0.237250465185988
"HHS Region 10",2019-11-16,1,2019-11-23,0.025,"ili perc","quantile",0.5381099014604
"HHS Region 10",2019-11-16,1,2019-11-23,0.05,"ili perc","quantile",0.63134574791204
"HHS Region 10",2019-11-16,1,2019-11-23,0.1,"ili perc","quantile",0.800065458490389
"HHS Region 10",2019-11-16,1,2019-11-23,0.15,"ili perc","quantile",0.90791709399112
"HHS Region 10",2019-11-16,1,2019-11-23,0.2,"ili perc","quantile",0.997873822688916
"HHS Region 10",2019-11-16,1,2019-11-23,0.25,"ili perc","quantile",1.04614608505695
"HHS Region 10",2019-11-16,1,2019-11-23,0.3,"ili perc","quantile",1.08155653199901
"HHS Region 10",2019-11-16,1,2019-11-23,0.35,"ili perc","quantile",1.12229766106919
"HHS Region 10",2019-11-16,1,2019-11-23,0.4,"ili perc","quantile",1.16380017912336
"HHS Region 10",2019-11-16,1,2019-11-23,0.45,"ili perc","quantile",1.23582769113157
"HHS Region 10",2019-11-16,1,2019-11-23,0.5,"ili perc","quantile",1.28065512564121
"HHS Region 10",2019-11-16,1,2019-11-23,0.55,"ili perc","quantile",1.31867752866212
"HHS Region 10",2019-11-16,1,2019-11-23,0.6,"ili perc","quantile",1.36269536738589
"HHS Region 10",2019-11-16,1,2019-11-23,0.65,"ili perc","quantile",1.4341741957003
"HHS Region 10",2019-11-16,1,2019-11-23,0.7,"ili perc","quantile",1.492397389758
"HHS Region 10",2019-11-16,1,2019-11-23,0.75,"ili perc","quantile",1.60759968655402
"HHS Region 10",2019-11-16,1,2019-11-23,0.8,"ili perc","quantile",1.77272597433532
"HHS Region 10",2019-11-16,1,2019-11-23,0.85,"ili perc","quantile",1.87611746321486
"HHS Region 10",2019-11-16,1,2019-11-23,0.9,"ili perc","quantile",2.15826089194393
"HHS Region 10",2019-11-16,1,2019-11-23,0.95,"ili perc","quantile",2.74859057345642
"HHS Region 10",2019-11-16,1,2019-11-23,0.975,"ili perc","quantile",3.5156132050863
"HHS Region 10",2019-11-16,1,2019-11-23,0.99,"ili perc","quantile",4.48155407005895
"HHS Region 10",2019-11-16,2,2019-11-30,0.01,"ili perc","quantile",0.395055130498702
"HHS Region 10",2019-11-16,2,2019-11-30,0.025,"ili perc","quantile",0.517973504715924
"HHS Region 10",2019-11-16,2,2019-11-30,0.05,"ili perc","quantile",0.568852947521203
"HHS Region 10",2019-11-16,2,2019-11-30,0.1,"ili perc","quantile",0.80347803566161
"HHS Region 10",2019-11-16,2,2019-11-30,0.15,"ili perc","quantile",0.903511068411133
"HHS Region 10",2019-11-16,2,2019-11-30,0.2,"ili perc","quantile",0.970501857969634
"HHS Region 10",2019-11-16,2,2019-11-30,0.25,"ili perc","quantile",1.02741696036001
"HHS Region 10",2019-11-16,2,2019-11-30,0.3,"ili perc","quantile",1.08953602720409
"HHS Region 10",2019-11-16,2,2019-11-30,0.35,"ili perc","quantile",1.15508616134746
"HHS Region 10",2019-11-16,2,2019-11-30,0.4,"ili perc","quantile",1.19890379873762
