"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2019-02-16,1,2019-02-23,0.01,"ili perc","quantile",1.61485157957994
"HHS Region 1",2019-02-16,1,2019-02-23,0.025,"ili perc","quantile",1.97121963466877
"HHS Region 1",2019-02-16,1,2019-02-23,0.05,"ili perc","quantile",2.2039532249651
"HHS Region 1",2019-02-16,1,2019-02-23,0.1,"ili perc","quantile",2.50276467933055
"HHS Region 1",2019-02-16,1,2019-02-23,0.15,"ili perc","quantile",2.61330004337371
"HHS Region 1",2019-02-16,1,2019-02-23,0.2,"ili perc","quantile",2.67034376234276
"HHS Region 1",2019-02-16,1,2019-02-23,0.25,"ili perc","quantile",2.72932613052268
"HHS Region 1",2019-02-16,1,2019-02-23,0.3,"ili perc","quantile",2.81698603868973
"HHS Region 1",2019-02-16,1,2019-02-23,0.35,"ili perc","quantile",2.86733370284272
"HHS Region 1",2019-02-16,1,2019-02-23,0.4,"ili perc","quantile",2.91084847637984
"HHS Region 1",2019-02-16,1,2019-02-23,0.45,"ili perc","quantile",2.96748779587631
"HHS Region 1",2019-02-16,1,2019-02-23,0.5,"ili perc","quantile",3.02092219290725
"HHS Region 1",2019-02-16,1,2019-02-23,0.55,"ili perc","quantile",3.06754461977649
"HHS Region 1",2019-02-16,1,2019-02-23,0.6,"ili perc","quantile",3.1489079500113
"HHS Region 1",2019-02-16,1,2019-02-23,0.65,"ili perc","quantile",3.18736413634765
"HHS Region 1",2019-02-16,1,2019-02-23,0.7,"ili perc","quantile",3.27653752625401
"HHS Region 1",2019-02-16,1,2019-02-23,0.75,"ili perc","quantile",3.36577442420811
"HHS Region 1",2019-02-16,1,2019-02-23,0.8,"ili perc","quantile",3.43969666442097
"HHS Region 1",2019-02-16,1,2019-02-23,0.85,"ili perc","quantile",3.59310267523346
"HHS Region 1",2019-02-16,1,2019-02-23,0.9,"ili perc","quantile",3.7216448791634
"HHS Region 1",2019-02-16,1,2019-02-23,0.95,"ili perc","quantile",4.01336735316164
"HHS Region 1",2019-02-16,1,2019-02-23,0.975,"ili perc","quantile",4.36817481922773
"HHS Region 1",2019-02-16,1,2019-02-23,0.99,"ili perc","quantile",4.63900923406055
"HHS Region 1",2019-02-16,2,2019-03-02,0.01,"ili perc","quantile",1.51258513886083
"HHS Region 1",2019-02-16,2,2019-03-02,0.025,"ili perc","quantile",1.76079245477674
"HHS Region 1",2019-02-16,2,2019-03-02,0.05,"ili perc","quantile",1.9640808994823
"HHS Region 1",2019-02-16,2,2019-03-02,0.1,"ili perc","quantile",2.23064279050335
"HHS Region 1",2019-02-16,2,2019-03-02,0.15,"ili perc","quantile",2.43814018824745
"HHS Region 1",2019-02-16,2,2019-03-02,0.2,"ili perc","quantile",2.56670306617159
"HHS Region 1",2019-02-16,2,2019-03-02,0.25,"ili perc","quantile",2.61427888556601
"HHS Region 1",2019-02-16,2,2019-03-02,0.3,"ili perc","quantile",2.67204603010744
"HHS Region 1",2019-02-16,2,2019-03-02,0.35,"ili perc","quantile",2.7764878549327
"HHS Region 1",2019-02-16,2,2019-03-02,0.4,"ili perc","quantile",2.84476002444921
"HHS Region 1",2019-02-16,2,2019-03-02,0.45,"ili perc","quantile",2.89255456152961
"HHS Region 1",2019-02-16,2,2019-03-02,0.5,"ili perc","quantile",2.92193293568594
"HHS Region 1",2019-02-16,2,2019-03-02,0.55,"ili perc","quantile",3.00792813322312
"HHS Region 1",2019-02-16,2,2019-03-02,0.6,"ili perc","quantile",3.08290227172503
"HHS Region 1",2019-02-16,2,2019-03-02,0.65,"ili perc","quantile",3.13812114781101
"HHS Region 1",2019-02-16,2,2019-03-02,0.7,"ili perc","quantile",3.23381797728134
"HHS Region 1",2019-02-16,2,2019-03-02,0.75,"ili perc","quantile",3.3153243384554
"HHS Region 1",2019-02-16,2,2019-03-02,0.8,"ili perc","quantile",3.49284718232857
"HHS Region 1",2019-02-16,2,2019-03-02,0.85,"ili perc","quantile",3.69186503576415
"HHS Region 1",2019-02-16,2,2019-03-02,0.9,"ili perc","quantile",4.0122069294811
"HHS Region 1",2019-02-16,2,2019-03-02,0.95,"ili perc","quantile",4.55649140711163
"HHS Region 1",2019-02-16,2,2019-03-02,0.975,"ili perc","quantile",5.5530445333959
"HHS Region 1",2019-02-16,2,2019-03-02,0.99,"ili perc","quantile",6.91672330185
"HHS Region 1",2019-02-16,3,2019-03-09,0.01,"ili perc","quantile",1.09352799688158
"HHS Region 1",2019-02-16,3,2019-03-09,0.025,"ili perc","quantile",1.34918647041779
"HHS Region 1",2019-02-16,3,2019-03-09,0.05,"ili perc","quantile",1.84117594512611
"HHS Region 1",2019-02-16,3,2019-03-09,0.1,"ili perc","quantile",2.14738225852564
"HHS Region 1",2019-02-16,3,2019-03-09,0.15,"ili perc","quantile",2.27671413680995
"HHS Region 1",2019-02-16,3,2019-03-09,0.2,"ili perc","quantile",2.42913951836505
"HHS Region 1",2019-02-16,3,2019-03-09,0.25,"ili perc","quantile",2.51937341839312
"HHS Region 1",2019-02-16,3,2019-03-09,0.3,"ili perc","quantile",2.60559464196919
"HHS Region 1",2019-02-16,3,2019-03-09,0.35,"ili perc","quantile",2.66875194180839
"HHS Region 1",2019-02-16,3,2019-03-09,0.4,"ili perc","quantile",2.7497885438771
"HHS Region 1",2019-02-16,3,2019-03-09,0.45,"ili perc","quantile",2.83202619466745
