"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-12-22,1,2018-12-29,0.01,"ili perc","quantile",1.16294284212914
"HHS Region 1",2018-12-22,1,2018-12-29,0.025,"ili perc","quantile",1.24061971101591
"HHS Region 1",2018-12-22,1,2018-12-29,0.05,"ili perc","quantile",1.43169668440931
"HHS Region 1",2018-12-22,1,2018-12-29,0.1,"ili perc","quantile",1.62024541029369
"HHS Region 1",2018-12-22,1,2018-12-29,0.15,"ili perc","quantile",1.71232692528075
"HHS Region 1",2018-12-22,1,2018-12-29,0.2,"ili perc","quantile",1.78990692534799
"HHS Region 1",2018-12-22,1,2018-12-29,0.25,"ili perc","quantile",1.84404447528531
"HHS Region 1",2018-12-22,1,2018-12-29,0.3,"ili perc","quantile",1.90064766878268
"HHS Region 1",2018-12-22,1,2018-12-29,0.35,"ili perc","quantile",1.97313382314904
"HHS Region 1",2018-12-22,1,2018-12-29,0.4,"ili perc","quantile",2.02069005902701
"HHS Region 1",2018-12-22,1,2018-12-29,0.45,"ili perc","quantile",2.05441149409012
"HHS Region 1",2018-12-22,1,2018-12-29,0.5,"ili perc","quantile",2.07308497936624
"HHS Region 1",2018-12-22,1,2018-12-29,0.55,"ili perc","quantile",2.09769510717069
"HHS Region 1",2018-12-22,1,2018-12-29,0.6,"ili perc","quantile",2.12647609031472
"HHS Region 1",2018-12-22,1,2018-12-29,0.65,"ili perc","quantile",2.17644304686434
"HHS Region 1",2018-12-22,1,2018-12-29,0.7,"ili perc","quantile",2.2396695716843
"HHS Region 1",2018-12-22,1,2018-12-29,0.75,"ili perc","quantile",2.32999168620682
"HHS Region 1",2018-12-22,1,2018-12-29,0.8,"ili perc","quantile",2.40394813892654
"HHS Region 1",2018-12-22,1,2018-12-29,0.85,"ili perc","quantile",2.49722300941902
"HHS Region 1",2018-12-22,1,2018-12-29,0.9,"ili perc","quantile",2.62282410041073
"HHS Region 1",2018-12-22,1,2018-12-29,0.95,"ili perc","quantile",2.8133947570257
"HHS Region 1",2018-12-22,1,2018-12-29,0.975,"ili perc","quantile",3.13440105288705
"HHS Region 1",2018-12-22,1,2018-12-29,0.99,"ili perc","quantile",3.32578395925706
"HHS Region 1",2018-12-22,2,2019-01-05,0.01,"ili perc","quantile",1.05905547492751
"HHS Region 1",2018-12-22,2,2019-01-05,0.025,"ili perc","quantile",1.19659963910954
"HHS Region 1",2018-12-22,2,2019-01-05,0.05,"ili perc","quantile",1.29298078873883
"HHS Region 1",2018-12-22,2,2019-01-05,0.1,"ili perc","quantile",1.52994474484813
"HHS Region 1",2018-12-22,2,2019-01-05,0.15,"ili perc","quantile",1.65506191501384
"HHS Region 1",2018-12-22,2,2019-01-05,0.2,"ili perc","quantile",1.73817906774023
"HHS Region 1",2018-12-22,2,2019-01-05,0.25,"ili perc","quantile",1.78687150398885
"HHS Region 1",2018-12-22,2,2019-01-05,0.3,"ili perc","quantile",1.84308959235003
"HHS Region 1",2018-12-22,2,2019-01-05,0.35,"ili perc","quantile",1.89197208764122
"HHS Region 1",2018-12-22,2,2019-01-05,0.4,"ili perc","quantile",1.94204068405833
"HHS Region 1",2018-12-22,2,2019-01-05,0.45,"ili perc","quantile",2.01958735389237
"HHS Region 1",2018-12-22,2,2019-01-05,0.5,"ili perc","quantile",2.08393870023243
"HHS Region 1",2018-12-22,2,2019-01-05,0.55,"ili perc","quantile",2.15157702261496
"HHS Region 1",2018-12-22,2,2019-01-05,0.6,"ili perc","quantile",2.21376050669458
"HHS Region 1",2018-12-22,2,2019-01-05,0.65,"ili perc","quantile",2.26991821572264
"HHS Region 1",2018-12-22,2,2019-01-05,0.7,"ili perc","quantile",2.36948688039377
"HHS Region 1",2018-12-22,2,2019-01-05,0.75,"ili perc","quantile",2.45064797450829
"HHS Region 1",2018-12-22,2,2019-01-05,0.8,"ili perc","quantile",2.54889257349755
"HHS Region 1",2018-12-22,2,2019-01-05,0.85,"ili perc","quantile",2.65484340239084
"HHS Region 1",2018-12-22,2,2019-01-05,0.9,"ili perc","quantile",2.79466804511945
"HHS Region 1",2018-12-22,2,2019-01-05,0.95,"ili perc","quantile",3.09492235303703
"HHS Region 1",2018-12-22,2,2019-01-05,0.975,"ili perc","quantile",3.44902730983789
"HHS Region 1",2018-12-22,2,2019-01-05,0.99,"ili perc","quantile",3.93323216875562
"HHS Region 1",2018-12-22,3,2019-01-12,0.01,"ili perc","quantile",0.916951451985757
"HHS Region 1",2018-12-22,3,2019-01-12,0.025,"ili perc","quantile",1.01446290335924
"HHS Region 1",2018-12-22,3,2019-01-12,0.05,"ili perc","quantile",1.18571557381561
"HHS Region 1",2018-12-22,3,2019-01-12,0.1,"ili perc","quantile",1.36192333200846
"HHS Region 1",2018-12-22,3,2019-01-12,0.15,"ili perc","quantile",1.49299152714035
"HHS Region 1",2018-12-22,3,2019-01-12,0.2,"ili perc","quantile",1.63692488702288
"HHS Region 1",2018-12-22,3,2019-01-12,0.25,"ili perc","quantile",1.74322367916345
"HHS Region 1",2018-12-22,3,2019-01-12,0.3,"ili perc","quantile",1.82191052345087
"HHS Region 1",2018-12-22,3,2019-01-12,0.35,"ili perc","quantile",1.87927311215611
"HHS Region 1",2018-12-22,3,2019-01-12,0.4,"ili perc","quantile",1.96001195076703
"HHS Region 1",2018-12-22,3,2019-01-12,0.45,"ili perc","quantile",2.01122966358483
"HHS Region 1",2018-12-22,3,2019-01-12,0.5,"ili perc","quantile",2.0949952084191
"HHS Region 1",2018-12-22,3,2019-01-12,0.55,"ili perc","quantile",2.16726044336422
"HHS Region 1",2018-12-22,3,2019-01-12,0.6,"ili perc","quantile",2.26518416339642
"HHS Region 1",2018-12-22,3,2019-01-12,0.65,"ili perc","quantile",2.34541374923378
"HHS Region 1",2018-12-22,3,2019-01-12,0.7,"ili perc","quantile",2.40855423289502
"HHS Region 1",2018-12-22,3,2019-01-12,0.75,"ili perc","quantile",2.47659407806679
"HHS Region 1",2018-12-22,3,2019-01-12,0.8,"ili perc","quantile",2.61150340390744
"HHS Region 1",2018-12-22,3,2019-01-12,0.85,"ili perc","quantile",2.81229588851473
"HHS Region 1",2018-12-22,3,2019-01-12,0.9,"ili perc","quantile",2.98633946951479
"HHS Region 1",2018-12-22,3,2019-01-12,0.95,"ili perc","quantile",3.28293976083589
"HHS Region 1",2018-12-22,3,2019-01-12,0.975,"ili perc","quantile",3.66939035041768
"HHS Region 1",2018-12-22,3,2019-01-12,0.99,"ili perc","quantile",4.43861660450619
"HHS Region 1",2018-12-22,4,2019-01-19,0.01,"ili perc","quantile",0.839350976347328
"HHS Region 1",2018-12-22,4,2019-01-19,0.025,"ili perc","quantile",1.03718292293187
"HHS Region 1",2018-12-22,4,2019-01-19,0.05,"ili perc","quantile",1.11833022973609
"HHS Region 1",2018-12-22,4,2019-01-19,0.1,"ili perc","quantile",1.3607198537879
"HHS Region 1",2018-12-22,4,2019-01-19,0.15,"ili perc","quantile",1.50490559727953
"HHS Region 1",2018-12-22,4,2019-01-19,0.2,"ili perc","quantile",1.65739025395537
"HHS Region 1",2018-12-22,4,2019-01-19,0.25,"ili perc","quantile",1.76673094782451
"HHS Region 1",2018-12-22,4,2019-01-19,0.3,"ili perc","quantile",1.82551808102662
"HHS Region 1",2018-12-22,4,2019-01-19,0.35,"ili perc","quantile",1.92181414688662
"HHS Region 1",2018-12-22,4,2019-01-19,0.4,"ili perc","quantile",2.00546615937282
"HHS Region 1",2018-12-22,4,2019-01-19,0.45,"ili perc","quantile",2.1080782417477
"HHS Region 1",2018-12-22,4,2019-01-19,0.5,"ili perc","quantile",2.17139504143336
"HHS Region 1",2018-12-22,4,2019-01-19,0.55,"ili perc","quantile",2.25479775913282
"HHS Region 1",2018-12-22,4,2019-01-19,0.6,"ili perc","quantile",2.3577406520355
"HHS Region 1",2018-12-22,4,2019-01-19,0.65,"ili perc","quantile",2.43106866643677
"HHS Region 1",2018-12-22,4,2019-01-19,0.7,"ili perc","quantile",2.54198524259381
"HHS Region 1",2018-12-22,4,2019-01-19,0.75,"ili perc","quantile",2.65632058686157
"HHS Region 1",2018-12-22,4,2019-01-19,0.8,"ili perc","quantile",2.79991507021069
"HHS Region 1",2018-12-22,4,2019-01-19,0.85,"ili perc","quantile",2.96399630837796
