"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2017-12-23,1,2017-12-30,0.01,"ili perc","quantile",0.748629819659187
"HHS Region 1",2017-12-23,1,2017-12-30,0.025,"ili perc","quantile",0.855672319054989
"HHS Region 1",2017-12-23,1,2017-12-30,0.05,"ili perc","quantile",0.931843358522462
"HHS Region 1",2017-12-23,1,2017-12-30,0.1,"ili perc","quantile",1.04342547526954
"HHS Region 1",2017-12-23,1,2017-12-30,0.15,"ili perc","quantile",1.14070369782016
"HHS Region 1",2017-12-23,1,2017-12-30,0.2,"ili perc","quantile",1.1745158596788
"HHS Region 1",2017-12-23,1,2017-12-30,0.25,"ili perc","quantile",1.21997400566537
"HHS Region 1",2017-12-23,1,2017-12-30,0.3,"ili perc","quantile",1.25534703748282
"HHS Region 1",2017-12-23,1,2017-12-30,0.35,"ili perc","quantile",1.29749438974351
"HHS Region 1",2017-12-23,1,2017-12-30,0.4,"ili perc","quantile",1.32912175398791
"HHS Region 1",2017-12-23,1,2017-12-30,0.45,"ili perc","quantile",1.36213682133119
"HHS Region 1",2017-12-23,1,2017-12-30,0.5,"ili perc","quantile",1.39345927425669
"HHS Region 1",2017-12-23,1,2017-12-30,0.55,"ili perc","quantile",1.42277873088594
"HHS Region 1",2017-12-23,1,2017-12-30,0.6,"ili perc","quantile",1.45659579691966
"HHS Region 1",2017-12-23,1,2017-12-30,0.65,"ili perc","quantile",1.47826419976504
"HHS Region 1",2017-12-23,1,2017-12-30,0.7,"ili perc","quantile",1.52180393581423
"HHS Region 1",2017-12-23,1,2017-12-30,0.75,"ili perc","quantile",1.54369942503783
"HHS Region 1",2017-12-23,1,2017-12-30,0.8,"ili perc","quantile",1.59308318471807
"HHS Region 1",2017-12-23,1,2017-12-30,0.85,"ili perc","quantile",1.70659718766129
"HHS Region 1",2017-12-23,1,2017-12-30,0.9,"ili perc","quantile",1.78225892136936
"HHS Region 1",2017-12-23,1,2017-12-30,0.95,"ili perc","quantile",2.07256924817691
"HHS Region 1",2017-12-23,1,2017-12-30,0.975,"ili perc","quantile",2.27557346257305
"HHS Region 1",2017-12-23,1,2017-12-30,0.99,"ili perc","quantile",3.14611512088358
"HHS Region 1",2017-12-23,2,2018-01-06,0.01,"ili perc","quantile",0.0933216301927944
"HHS Region 1",2017-12-23,2,2018-01-06,0.025,"ili perc","quantile",0.638523212822958
"HHS Region 1",2017-12-23,2,2018-01-06,0.05,"ili perc","quantile",0.81565920227699
