"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-12-15,1,2018-12-22,0.01,"ili perc","quantile",0.906398410722004
"HHS Region 1",2018-12-15,1,2018-12-22,0.025,"ili perc","quantile",0.987832697082475
"HHS Region 1",2018-12-15,1,2018-12-22,0.05,"ili perc","quantile",1.1086832611593
"HHS Region 1",2018-12-15,1,2018-12-22,0.1,"ili perc","quantile",1.28646797952992
"HHS Region 1",2018-12-15,1,2018-12-22,0.15,"ili perc","quantile",1.41279145306059
"HHS Region 1",2018-12-15,1,2018-12-22,0.2,"ili perc","quantile",1.48345292390091
"HHS Region 1",2018-12-15,1,2018-12-22,0.25,"ili perc","quantile",1.5185469811412
"HHS Region 1",2018-12-15,1,2018-12-22,0.3,"ili perc","quantile",1.57391028078892
"HHS Region 1",2018-12-15,1,2018-12-22,0.35,"ili perc","quantile",1.62338174534649
"HHS Region 1",2018-12-15,1,2018-12-22,0.4,"ili perc","quantile",1.69172534523758
"HHS Region 1",2018-12-15,1,2018-12-22,0.45,"ili perc","quantile",1.74129747114522
"HHS Region 1",2018-12-15,1,2018-12-22,0.5,"ili perc","quantile",1.76728637321043
"HHS Region 1",2018-12-15,1,2018-12-22,0.55,"ili perc","quantile",1.78924231700665
"HHS Region 1",2018-12-15,1,2018-12-22,0.6,"ili perc","quantile",1.82481291552969
"HHS Region 1",2018-12-15,1,2018-12-22,0.65,"ili perc","quantile",1.86228069330198
"HHS Region 1",2018-12-15,1,2018-12-22,0.7,"ili perc","quantile",1.90117606291685
"HHS Region 1",2018-12-15,1,2018-12-22,0.75,"ili perc","quantile",1.95049429995747
"HHS Region 1",2018-12-15,1,2018-12-22,0.8,"ili perc","quantile",2.03304555719466
"HHS Region 1",2018-12-15,1,2018-12-22,0.85,"ili perc","quantile",2.19938490081099
"HHS Region 1",2018-12-15,1,2018-12-22,0.9,"ili perc","quantile",2.34400935583825
"HHS Region 1",2018-12-15,1,2018-12-22,0.95,"ili perc","quantile",2.69586517846744
"HHS Region 1",2018-12-15,1,2018-12-22,0.975,"ili perc","quantile",4.61287761122045
"HHS Region 1",2018-12-15,1,2018-12-22,0.99,"ili perc","quantile",4.98729305809041
"HHS Region 1",2018-12-15,2,2018-12-29,0.01,"ili perc","quantile",0.5788071325696
"HHS Region 1",2018-12-15,2,2018-12-29,0.025,"ili perc","quantile",0.844196490313326
"HHS Region 1",2018-12-15,2,2018-12-29,0.05,"ili perc","quantile",1.03016733615113
"HHS Region 1",2018-12-15,2,2018-12-29,0.1,"ili perc","quantile",1.21370895646045
"HHS Region 1",2018-12-15,2,2018-12-29,0.15,"ili perc","quantile",1.3385245370249
"HHS Region 1",2018-12-15,2,2018-12-29,0.2,"ili perc","quantile",1.43754928536241
"HHS Region 1",2018-12-15,2,2018-12-29,0.25,"ili perc","quantile",1.50405679872091
"HHS Region 1",2018-12-15,2,2018-12-29,0.3,"ili perc","quantile",1.56834899793803
"HHS Region 1",2018-12-15,2,2018-12-29,0.35,"ili perc","quantile",1.61114009764835
"HHS Region 1",2018-12-15,2,2018-12-29,0.4,"ili perc","quantile",1.65521886708913
"HHS Region 1",2018-12-15,2,2018-12-29,0.45,"ili perc","quantile",1.70409055515066
"HHS Region 1",2018-12-15,2,2018-12-29,0.5,"ili perc","quantile",1.7483355892255
"HHS Region 1",2018-12-15,2,2018-12-29,0.55,"ili perc","quantile",1.79575161134838
"HHS Region 1",2018-12-15,2,2018-12-29,0.6,"ili perc","quantile",1.85468607464466
"HHS Region 1",2018-12-15,2,2018-12-29,0.65,"ili perc","quantile",1.93615021167333
"HHS Region 1",2018-12-15,2,2018-12-29,0.7,"ili perc","quantile",1.96670069741036
"HHS Region 1",2018-12-15,2,2018-12-29,0.75,"ili perc","quantile",2.04339716175976
"HHS Region 1",2018-12-15,2,2018-12-29,0.8,"ili perc","quantile",2.12504048777587
"HHS Region 1",2018-12-15,2,2018-12-29,0.85,"ili perc","quantile",2.2055790972015
"HHS Region 1",2018-12-15,2,2018-12-29,0.9,"ili perc","quantile",2.3466178763793
"HHS Region 1",2018-12-15,2,2018-12-29,0.95,"ili perc","quantile",2.52787432703479
"HHS Region 1",2018-12-15,2,2018-12-29,0.975,"ili perc","quantile",2.85883081408483
"HHS Region 1",2018-12-15,2,2018-12-29,0.99,"ili perc","quantile",3.04890746214587
"HHS Region 1",2018-12-15,3,2019-01-05,0.01,"ili perc","quantile",0.562940263087528
"HHS Region 1",2018-12-15,3,2019-01-05,0.025,"ili perc","quantile",0.741729883082727
