"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-03-24,1,2018-03-31,0.01,"ili perc","quantile",0.932376297866091
"HHS Region 1",2018-03-24,1,2018-03-31,0.025,"ili perc","quantile",1.09868892924027
"HHS Region 1",2018-03-24,1,2018-03-31,0.05,"ili perc","quantile",1.20197943131377
"HHS Region 1",2018-03-24,1,2018-03-31,0.1,"ili perc","quantile",1.37350650327234
"HHS Region 1",2018-03-24,1,2018-03-31,0.15,"ili perc","quantile",1.48604298512705
"HHS Region 1",2018-03-24,1,2018-03-31,0.2,"ili perc","quantile",1.53057008749696
"HHS Region 1",2018-03-24,1,2018-03-31,0.25,"ili perc","quantile",1.56767114065314
"HHS Region 1",2018-03-24,1,2018-03-31,0.3,"ili perc","quantile",1.61128875311047
"HHS Region 1",2018-03-24,1,2018-03-31,0.35,"ili perc","quantile",1.67261191527644
"HHS Region 1",2018-03-24,1,2018-03-31,0.4,"ili perc","quantile",1.73130579664264
"HHS Region 1",2018-03-24,1,2018-03-31,0.45,"ili perc","quantile",1.76567859197653
"HHS Region 1",2018-03-24,1,2018-03-31,0.5,"ili perc","quantile",1.79538248668367
"HHS Region 1",2018-03-24,1,2018-03-31,0.55,"ili perc","quantile",1.82835966169641
"HHS Region 1",2018-03-24,1,2018-03-31,0.6,"ili perc","quantile",1.87705776478922
"HHS Region 1",2018-03-24,1,2018-03-31,0.65,"ili perc","quantile",1.9121298003378
"HHS Region 1",2018-03-24,1,2018-03-31,0.7,"ili perc","quantile",1.9530034690466
"HHS Region 1",2018-03-24,1,2018-03-31,0.75,"ili perc","quantile",1.98583489167208
"HHS Region 1",2018-03-24,1,2018-03-31,0.8,"ili perc","quantile",2.02709012846239
"HHS Region 1",2018-03-24,1,2018-03-31,0.85,"ili perc","quantile",2.11692542869828
"HHS Region 1",2018-03-24,1,2018-03-31,0.9,"ili perc","quantile",2.25755981120784
"HHS Region 1",2018-03-24,1,2018-03-31,0.95,"ili perc","quantile",2.43980433867073
"HHS Region 1",2018-03-24,1,2018-03-31,0.975,"ili perc","quantile",2.65385409033615
"HHS Region 1",2018-03-24,1,2018-03-31,0.99,"ili perc","quantile",2.98636926751327
"HHS Region 1",2018-03-24,2,2018-04-07,0.01,"ili perc","quantile",0.617921420813438
"HHS Region 1",2018-03-24,2,2018-04-07,0.025,"ili perc","quantile",0.872015949417271
"HHS Region 1",2018-03-24,2,2018-04-07,0.05,"ili perc","quantile",1.01399399323058
"HHS Region 1",2018-03-24,2,2018-04-07,0.1,"ili perc","quantile",1.26713937680346
"HHS Region 1",2018-03-24,2,2018-04-07,0.15,"ili perc","quantile",1.40103220658735
"HHS Region 1",2018-03-24,2,2018-04-07,0.2,"ili perc","quantile",1.46370430236341
"HHS Region 1",2018-03-24,2,2018-04-07,0.25,"ili perc","quantile",1.50791536044285
"HHS Region 1",2018-03-24,2,2018-04-07,0.3,"ili perc","quantile",1.55973564839967
"HHS Region 1",2018-03-24,2,2018-04-07,0.35,"ili perc","quantile",1.59934761446013
"HHS Region 1",2018-03-24,2,2018-04-07,0.4,"ili perc","quantile",1.64339641692006
"HHS Region 1",2018-03-24,2,2018-04-07,0.45,"ili perc","quantile",1.6845523729909
"HHS Region 1",2018-03-24,2,2018-04-07,0.5,"ili perc","quantile",1.72002972737682
"HHS Region 1",2018-03-24,2,2018-04-07,0.55,"ili perc","quantile",1.77881705296428
"HHS Region 1",2018-03-24,2,2018-04-07,0.6,"ili perc","quantile",1.82777126320181
"HHS Region 1",2018-03-24,2,2018-04-07,0.65,"ili perc","quantile",1.88246531695616
"HHS Region 1",2018-03-24,2,2018-04-07,0.7,"ili perc","quantile",1.93211259491254
"HHS Region 1",2018-03-24,2,2018-04-07,0.75,"ili perc","quantile",1.97023716661658
"HHS Region 1",2018-03-24,2,2018-04-07,0.8,"ili perc","quantile",2.03703731579068
"HHS Region 1",2018-03-24,2,2018-04-07,0.85,"ili perc","quantile",2.10033090646735
"HHS Region 1",2018-03-24,2,2018-04-07,0.9,"ili perc","quantile",2.23562463256912
"HHS Region 1",2018-03-24,2,2018-04-07,0.95,"ili perc","quantile",2.58353415610288
"HHS Region 1",2018-03-24,2,2018-04-07,0.975,"ili perc","quantile",2.82787511762426
"HHS Region 1",2018-03-24,2,2018-04-07,0.99,"ili perc","quantile",3.70936557339174
"HHS Region 1",2018-03-24,3,2018-04-14,0.01,"ili perc","quantile",0.302224877629707
"HHS Region 1",2018-03-24,3,2018-04-14,0.025,"ili perc","quantile",0.497528371656649
"HHS Region 1",2018-03-24,3,2018-04-14,0.05,"ili perc","quantile",0.866672193462248
"HHS Region 1",2018-03-24,3,2018-04-14,0.1,"ili perc","quantile",1.05828442643027
"HHS Region 1",2018-03-24,3,2018-04-14,0.15,"ili perc","quantile",1.23207366240123
"HHS Region 1",2018-03-24,3,2018-04-14,0.2,"ili perc","quantile",1.31357521275924
"HHS Region 1",2018-03-24,3,2018-04-14,0.25,"ili perc","quantile",1.40641878323297
"HHS Region 1",2018-03-24,3,2018-04-14,0.3,"ili perc","quantile",1.46359895832988
"HHS Region 1",2018-03-24,3,2018-04-14,0.35,"ili perc","quantile",1.54198728139335
"HHS Region 1",2018-03-24,3,2018-04-14,0.4,"ili perc","quantile",1.57191384007638
"HHS Region 1",2018-03-24,3,2018-04-14,0.45,"ili perc","quantile",1.62578288114559
"HHS Region 1",2018-03-24,3,2018-04-14,0.5,"ili perc","quantile",1.68827862608691
"HHS Region 1",2018-03-24,3,2018-04-14,0.55,"ili perc","quantile",1.75248261529591
"HHS Region 1",2018-03-24,3,2018-04-14,0.6,"ili perc","quantile",1.80560526910431
"HHS Region 1",2018-03-24,3,2018-04-14,0.65,"ili perc","quantile",1.88117359380329
"HHS Region 1",2018-03-24,3,2018-04-14,0.7,"ili perc","quantile",1.93500685141638
"HHS Region 1",2018-03-24,3,2018-04-14,0.75,"ili perc","quantile",2.00634802640017
"HHS Region 1",2018-03-24,3,2018-04-14,0.8,"ili perc","quantile",2.09054322362376
"HHS Region 1",2018-03-24,3,2018-04-14,0.85,"ili perc","quantile",2.25091762697272
"HHS Region 1",2018-03-24,3,2018-04-14,0.9,"ili perc","quantile",2.44545120235027
"HHS Region 1",2018-03-24,3,2018-04-14,0.95,"ili perc","quantile",2.8002350234985
"HHS Region 1",2018-03-24,3,2018-04-14,0.975,"ili perc","quantile",3.24061914084743
"HHS Region 1",2018-03-24,3,2018-04-14,0.99,"ili perc","quantile",4.01904087789951
