"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2019-11-09,1,2019-11-16,0.01,"ili perc","quantile",0.241736030260551
"HHS Region 1",2019-11-09,1,2019-11-16,0.025,"ili perc","quantile",0.574517436044689
"HHS Region 1",2019-11-09,1,2019-11-16,0.05,"ili perc","quantile",0.668819596099752
"HHS Region 1",2019-11-09,1,2019-11-16,0.1,"ili perc","quantile",0.866560575048572
"HHS Region 1",2019-11-09,1,2019-11-16,0.15,"ili perc","quantile",0.927889734679304
"HHS Region 1",2019-11-09,1,2019-11-16,0.2,"ili perc","quantile",0.979795579746009
"HHS Region 1",2019-11-09,1,2019-11-16,0.25,"ili perc","quantile",1.01404906990438
"HHS Region 1",2019-11-09,1,2019-11-16,0.3,"ili perc","quantile",1.05672082720407
"HHS Region 1",2019-11-09,1,2019-11-16,0.35,"ili perc","quantile",1.09852953850304
"HHS Region 1",2019-11-09,1,2019-11-16,0.4,"ili perc","quantile",1.14117771868788
"HHS Region 1",2019-11-09,1,2019-11-16,0.45,"ili perc","quantile",1.16052429624572
"HHS Region 1",2019-11-09,1,2019-11-16,0.5,"ili perc","quantile",1.19764848933323
"HHS Region 1",2019-11-09,1,2019-11-16,0.55,"ili perc","quantile",1.23616530756899
"HHS Region 1",2019-11-09,1,2019-11-16,0.6,"ili perc","quantile",1.25714698256092
"HHS Region 1",2019-11-09,1,2019-11-16,0.65,"ili perc","quantile",1.27930495721367
"HHS Region 1",2019-11-09,1,2019-11-16,0.7,"ili perc","quantile",1.30908467251792
"HHS Region 1",2019-11-09,1,2019-11-16,0.75,"ili perc","quantile",1.35465881722237
"HHS Region 1",2019-11-09,1,2019-11-16,0.8,"ili perc","quantile",1.42937057250633
"HHS Region 1",2019-11-09,1,2019-11-16,0.85,"ili perc","quantile",1.50973744827061
"HHS Region 1",2019-11-09,1,2019-11-16,0.9,"ili perc","quantile",1.63586861821098
"HHS Region 1",2019-11-09,1,2019-11-16,0.95,"ili perc","quantile",1.98490128472787
"HHS Region 1",2019-11-09,1,2019-11-16,0.975,"ili perc","quantile",2.11595942046447
"HHS Region 1",2019-11-09,1,2019-11-16,0.99,"ili perc","quantile",2.701856044481
"HHS Region 1",2019-11-09,2,2019-11-23,0.01,"ili perc","quantile",0.0765128991552862
"HHS Region 1",2019-11-09,2,2019-11-23,0.025,"ili perc","quantile",0.340461885565885
"HHS Region 1",2019-11-09,2,2019-11-23,0.05,"ili perc","quantile",0.674656635946517
"HHS Region 1",2019-11-09,2,2019-11-23,0.1,"ili perc","quantile",0.804706885147251
"HHS Region 1",2019-11-09,2,2019-11-23,0.15,"ili perc","quantile",0.856054325234835
"HHS Region 1",2019-11-09,2,2019-11-23,0.2,"ili perc","quantile",0.948111336045559
"HHS Region 1",2019-11-09,2,2019-11-23,0.25,"ili perc","quantile",0.993776885283088
"HHS Region 1",2019-11-09,2,2019-11-23,0.3,"ili perc","quantile",1.04420245455871
"HHS Region 1",2019-11-09,2,2019-11-23,0.35,"ili perc","quantile",1.07671921248639
"HHS Region 1",2019-11-09,2,2019-11-23,0.4,"ili perc","quantile",1.12345169457533
"HHS Region 1",2019-11-09,2,2019-11-23,0.45,"ili perc","quantile",1.17107099703237
"HHS Region 1",2019-11-09,2,2019-11-23,0.5,"ili perc","quantile",1.21376483738849
"HHS Region 1",2019-11-09,2,2019-11-23,0.55,"ili perc","quantile",1.26678621529271
"HHS Region 1",2019-11-09,2,2019-11-23,0.6,"ili perc","quantile",1.30162615903946
"HHS Region 1",2019-11-09,2,2019-11-23,0.65,"ili perc","quantile",1.36187527443243
"HHS Region 1",2019-11-09,2,2019-11-23,0.7,"ili perc","quantile",1.41937539121138
