"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2020-01-04,1,2020-01-11,0.01,"ili perc","quantile",2.1028451897327
"HHS Region 1",2020-01-04,1,2020-01-11,0.025,"ili perc","quantile",2.21154682262644
"HHS Region 1",2020-01-04,1,2020-01-11,0.05,"ili perc","quantile",2.48422043100542
"HHS Region 1",2020-01-04,1,2020-01-11,0.1,"ili perc","quantile",2.62835869476871
"HHS Region 1",2020-01-04,1,2020-01-11,0.15,"ili perc","quantile",2.73637034809949
"HHS Region 1",2020-01-04,1,2020-01-11,0.2,"ili perc","quantile",2.80449262574121
"HHS Region 1",2020-01-04,1,2020-01-11,0.25,"ili perc","quantile",2.86974968771252
"HHS Region 1",2020-01-04,1,2020-01-11,0.3,"ili perc","quantile",2.94151714451116
"HHS Region 1",2020-01-04,1,2020-01-11,0.35,"ili perc","quantile",3.01012147536264
"HHS Region 1",2020-01-04,1,2020-01-11,0.4,"ili perc","quantile",3.0594000470149
"HHS Region 1",2020-01-04,1,2020-01-11,0.45,"ili perc","quantile",3.0996886226412
"HHS Region 1",2020-01-04,1,2020-01-11,0.5,"ili perc","quantile",3.15099922434188
"HHS Region 1",2020-01-04,1,2020-01-11,0.55,"ili perc","quantile",3.21265589120426
"HHS Region 1",2020-01-04,1,2020-01-11,0.6,"ili perc","quantile",3.26536199634239
"HHS Region 1",2020-01-04,1,2020-01-11,0.65,"ili perc","quantile",3.29917802545475
"HHS Region 1",2020-01-04,1,2020-01-11,0.7,"ili perc","quantile",3.38050875296083
"HHS Region 1",2020-01-04,1,2020-01-11,0.75,"ili perc","quantile",3.43404000064402
"HHS Region 1",2020-01-04,1,2020-01-11,0.8,"ili perc","quantile",3.49991134867686
"HHS Region 1",2020-01-04,1,2020-01-11,0.85,"ili perc","quantile",3.64195264172192
"HHS Region 1",2020-01-04,1,2020-01-11,0.9,"ili perc","quantile",3.9216166811785
"HHS Region 1",2020-01-04,1,2020-01-11,0.95,"ili perc","quantile",4.29007399143476
"HHS Region 1",2020-01-04,1,2020-01-11,0.975,"ili perc","quantile",4.87606743073933
"HHS Region 1",2020-01-04,1,2020-01-11,0.99,"ili perc","quantile",6.09040374976281
"HHS Region 1",2020-01-04,2,2020-01-18,0.01,"ili perc","quantile",1.97983065788394
"HHS Region 1",2020-01-04,2,2020-01-18,0.025,"ili perc","quantile",2.05640370988079
"HHS Region 1",2020-01-04,2,2020-01-18,0.05,"ili perc","quantile",2.3199478984126
"HHS Region 1",2020-01-04,2,2020-01-18,0.1,"ili perc","quantile",2.53272143178192
"HHS Region 1",2020-01-04,2,2020-01-18,0.15,"ili perc","quantile",2.65794622617055
"HHS Region 1",2020-01-04,2,2020-01-18,0.2,"ili perc","quantile",2.73012067205111
"HHS Region 1",2020-01-04,2,2020-01-18,0.25,"ili perc","quantile",2.7974252613455
"HHS Region 1",2020-01-04,2,2020-01-18,0.3,"ili perc","quantile",2.8621220757361
"HHS Region 1",2020-01-04,2,2020-01-18,0.35,"ili perc","quantile",2.96050470902082
"HHS Region 1",2020-01-04,2,2020-01-18,0.4,"ili perc","quantile",3.04397738489847
"HHS Region 1",2020-01-04,2,2020-01-18,0.45,"ili perc","quantile",3.09563583339948
"HHS Region 1",2020-01-04,2,2020-01-18,0.5,"ili perc","quantile",3.16870884436029
"HHS Region 1",2020-01-04,2,2020-01-18,0.55,"ili perc","quantile",3.25842920424612
"HHS Region 1",2020-01-04,2,2020-01-18,0.6,"ili perc","quantile",3.34954968504694
"HHS Region 1",2020-01-04,2,2020-01-18,0.65,"ili perc","quantile",3.43844095644384
"HHS Region 1",2020-01-04,2,2020-01-18,0.7,"ili perc","quantile",3.56137366650346
"HHS Region 1",2020-01-04,2,2020-01-18,0.75,"ili perc","quantile",3.68557265937216
"HHS Region 1",2020-01-04,2,2020-01-18,0.8,"ili perc","quantile",3.84359110336938
"HHS Region 1",2020-01-04,2,2020-01-18,0.85,"ili perc","quantile",3.9636012773487
"HHS Region 1",2020-01-04,2,2020-01-18,0.9,"ili perc","quantile",4.26175622458459
"HHS Region 1",2020-01-04,2,2020-01-18,0.95,"ili perc","quantile",4.94115222196354
"HHS Region 1",2020-01-04,2,2020-01-18,0.975,"ili perc","quantile",5.78421873798387
"HHS Region 1",2020-01-04,2,2020-01-18,0.99,"ili perc","quantile",7.31488663862249
"HHS Region 1",2020-01-04,3,2020-01-25,0.01,"ili perc","quantile",1.9749622527479
"HHS Region 1",2020-01-04,3,2020-01-25,0.025,"ili perc","quantile",2.15310498084838
"HHS Region 1",2020-01-04,3,2020-01-25,0.05,"ili perc","quantile",2.2818345688286
"HHS Region 1",2020-01-04,3,2020-01-25,0.1,"ili perc","quantile",2.46601571510592
"HHS Region 1",2020-01-04,3,2020-01-25,0.15,"ili perc","quantile",2.5783347694718
"HHS Region 1",2020-01-04,3,2020-01-25,0.2,"ili perc","quantile",2.70884926196493
"HHS Region 1",2020-01-04,3,2020-01-25,0.25,"ili perc","quantile",2.79391328945175
"HHS Region 1",2020-01-04,3,2020-01-25,0.3,"ili perc","quantile",2.8758562307368
"HHS Region 1",2020-01-04,3,2020-01-25,0.35,"ili perc","quantile",2.94563469401228
"HHS Region 1",2020-01-04,3,2020-01-25,0.4,"ili perc","quantile",3.01430861814589
"HHS Region 1",2020-01-04,3,2020-01-25,0.45,"ili perc","quantile",3.08211564733314
"HHS Region 1",2020-01-04,3,2020-01-25,0.5,"ili perc","quantile",3.17462967897294
"HHS Region 1",2020-01-04,3,2020-01-25,0.55,"ili perc","quantile",3.2607368691654
