"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2019-10-26,1,2019-11-02,0.01,"ili perc","quantile",0.449866247767075
"HHS Region 1",2019-10-26,1,2019-11-02,0.025,"ili perc","quantile",0.545698089975981
"HHS Region 1",2019-10-26,1,2019-11-02,0.05,"ili perc","quantile",0.636298674985062
"HHS Region 1",2019-10-26,1,2019-11-02,0.1,"ili perc","quantile",0.71898881158373
"HHS Region 1",2019-10-26,1,2019-11-02,0.15,"ili perc","quantile",0.804464523841933
"HHS Region 1",2019-10-26,1,2019-11-02,0.2,"ili perc","quantile",0.836815322104384
"HHS Region 1",2019-10-26,1,2019-11-02,0.25,"ili perc","quantile",0.866535156678376
"HHS Region 1",2019-10-26,1,2019-11-02,0.3,"ili perc","quantile",0.911277877708114
"HHS Region 1",2019-10-26,1,2019-11-02,0.35,"ili perc","quantile",0.938757771173328
"HHS Region 1",2019-10-26,1,2019-11-02,0.4,"ili perc","quantile",0.96623502710374
"HHS Region 1",2019-10-26,1,2019-11-02,0.45,"ili perc","quantile",1.00086237287952
"HHS Region 1",2019-10-26,1,2019-11-02,0.5,"ili perc","quantile",1.02702390538577
"HHS Region 1",2019-10-26,1,2019-11-02,0.55,"ili perc","quantile",1.06011718249773
"HHS Region 1",2019-10-26,1,2019-11-02,0.6,"ili perc","quantile",1.08310460088124
"HHS Region 1",2019-10-26,1,2019-11-02,0.65,"ili perc","quantile",1.10960032059191
"HHS Region 1",2019-10-26,1,2019-11-02,0.7,"ili perc","quantile",1.13581597680016
"HHS Region 1",2019-10-26,1,2019-11-02,0.75,"ili perc","quantile",1.1833238986533
"HHS Region 1",2019-10-26,1,2019-11-02,0.8,"ili perc","quantile",1.23059194657297
"HHS Region 1",2019-10-26,1,2019-11-02,0.85,"ili perc","quantile",1.35080661955967
"HHS Region 1",2019-10-26,1,2019-11-02,0.9,"ili perc","quantile",1.42456250733002
"HHS Region 1",2019-10-26,1,2019-11-02,0.95,"ili perc","quantile",1.63197362670265
"HHS Region 1",2019-10-26,1,2019-11-02,0.975,"ili perc","quantile",1.91171415996659
"HHS Region 1",2019-10-26,1,2019-11-02,0.99,"ili perc","quantile",2.30128671658169
"HHS Region 1",2019-10-26,2,2019-11-09,0.01,"ili perc","quantile",0.299629444387117
"HHS Region 1",2019-10-26,2,2019-11-09,0.025,"ili perc","quantile",0.347346244201601
"HHS Region 1",2019-10-26,2,2019-11-09,0.05,"ili perc","quantile",0.415546770110353
"HHS Region 1",2019-10-26,2,2019-11-09,0.1,"ili perc","quantile",0.62341163600268
"HHS Region 1",2019-10-26,2,2019-11-09,0.15,"ili perc","quantile",0.720885552025183
"HHS Region 1",2019-10-26,2,2019-11-09,0.2,"ili perc","quantile",0.770678959446762
"HHS Region 1",2019-10-26,2,2019-11-09,0.25,"ili perc","quantile",0.821511469956013
"HHS Region 1",2019-10-26,2,2019-11-09,0.3,"ili perc","quantile",0.871597570413209
"HHS Region 1",2019-10-26,2,2019-11-09,0.35,"ili perc","quantile",0.906991703117387
"HHS Region 1",2019-10-26,2,2019-11-09,0.4,"ili perc","quantile",0.935110951930218
"HHS Region 1",2019-10-26,2,2019-11-09,0.45,"ili perc","quantile",0.993261593498856
"HHS Region 1",2019-10-26,2,2019-11-09,0.5,"ili perc","quantile",1.02417553477206
"HHS Region 1",2019-10-26,2,2019-11-09,0.55,"ili perc","quantile",1.05434279583542
"HHS Region 1",2019-10-26,2,2019-11-09,0.6,"ili perc","quantile",1.09427825243505
"HHS Region 1",2019-10-26,2,2019-11-09,0.65,"ili perc","quantile",1.13858676071758
"HHS Region 1",2019-10-26,2,2019-11-09,0.7,"ili perc","quantile",1.19360666395051
"HHS Region 1",2019-10-26,2,2019-11-09,0.75,"ili perc","quantile",1.27174968884961
"HHS Region 1",2019-10-26,2,2019-11-09,0.8,"ili perc","quantile",1.32090086206064
"HHS Region 1",2019-10-26,2,2019-11-09,0.85,"ili perc","quantile",1.42983224391691
"HHS Region 1",2019-10-26,2,2019-11-09,0.9,"ili perc","quantile",1.59982797723161
"HHS Region 1",2019-10-26,2,2019-11-09,0.95,"ili perc","quantile",1.79565173803233
"HHS Region 1",2019-10-26,2,2019-11-09,0.975,"ili perc","quantile",1.9520934292274
"HHS Region 1",2019-10-26,2,2019-11-09,0.99,"ili perc","quantile",2.08756901636888
"HHS Region 1",2019-10-26,3,2019-11-16,0.01,"ili perc","quantile",0.0880108519093181
"HHS Region 1",2019-10-26,3,2019-11-16,0.025,"ili perc","quantile",0.34400843926494
"HHS Region 1",2019-10-26,3,2019-11-16,0.05,"ili perc","quantile",0.473660737160224
"HHS Region 1",2019-10-26,3,2019-11-16,0.1,"ili perc","quantile",0.573577345675771
"HHS Region 1",2019-10-26,3,2019-11-16,0.15,"ili perc","quantile",0.673065791696278
"HHS Region 1",2019-10-26,3,2019-11-16,0.2,"ili perc","quantile",0.747545089643459
"HHS Region 1",2019-10-26,3,2019-11-16,0.25,"ili perc","quantile",0.807045299069177
"HHS Region 1",2019-10-26,3,2019-11-16,0.3,"ili perc","quantile",0.869091061345078
"HHS Region 1",2019-10-26,3,2019-11-16,0.35,"ili perc","quantile",0.932248856844154
"HHS Region 1",2019-10-26,3,2019-11-16,0.4,"ili perc","quantile",0.96390616449741
"HHS Region 1",2019-10-26,3,2019-11-16,0.45,"ili perc","quantile",1.01119004771724
"HHS Region 1",2019-10-26,3,2019-11-16,0.5,"ili perc","quantile",1.06801379279091
"HHS Region 1",2019-10-26,3,2019-11-16,0.55,"ili perc","quantile",1.10884392178877
"HHS Region 1",2019-10-26,3,2019-11-16,0.6,"ili perc","quantile",1.16340888549698
"HHS Region 1",2019-10-26,3,2019-11-16,0.65,"ili perc","quantile",1.21213811168882
"HHS Region 1",2019-10-26,3,2019-11-16,0.7,"ili perc","quantile",1.24759557243208
"HHS Region 1",2019-10-26,3,2019-11-16,0.75,"ili perc","quantile",1.35975941912871
"HHS Region 1",2019-10-26,3,2019-11-16,0.8,"ili perc","quantile",1.42905770377319
"HHS Region 1",2019-10-26,3,2019-11-16,0.85,"ili perc","quantile",1.52582848255458
"HHS Region 1",2019-10-26,3,2019-11-16,0.9,"ili perc","quantile",1.70132801869219
"HHS Region 1",2019-10-26,3,2019-11-16,0.95,"ili perc","quantile",1.99372947564917
"HHS Region 1",2019-10-26,3,2019-11-16,0.975,"ili perc","quantile",2.18948539674357
"HHS Region 1",2019-10-26,3,2019-11-16,0.99,"ili perc","quantile",2.69341592837032
"HHS Region 1",2019-10-26,4,2019-11-23,0.01,"ili perc","quantile",0.0540320756477125
"HHS Region 1",2019-10-26,4,2019-11-23,0.025,"ili perc","quantile",0.314048085622253
"HHS Region 1",2019-10-26,4,2019-11-23,0.05,"ili perc","quantile",0.407826598912409
"HHS Region 1",2019-10-26,4,2019-11-23,0.1,"ili perc","quantile",0.521910123386479
"HHS Region 1",2019-10-26,4,2019-11-23,0.15,"ili perc","quantile",0.597821266276927
"HHS Region 1",2019-10-26,4,2019-11-23,0.2,"ili perc","quantile",0.6997169883333
"HHS Region 1",2019-10-26,4,2019-11-23,0.25,"ili perc","quantile",0.807660663464599
"HHS Region 1",2019-10-26,4,2019-11-23,0.3,"ili perc","quantile",0.869830410092328
"HHS Region 1",2019-10-26,4,2019-11-23,0.35,"ili perc","quantile",0.912107609007847
"HHS Region 1",2019-10-26,4,2019-11-23,0.4,"ili perc","quantile",0.979761477167083
