location,origin_date,horizon,target_end_date,value,output_type_id,target,output_type
HHS Region 1,2018-04-14,1,2018-04-21,0.9526432590166753,0.01,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.078047977921428,0.025,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.1664670150943215,0.05,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.2996298776860886,0.1,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.3504239177339037,0.15,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.4147221374511747,0.2,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.4518781606539184,0.25,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.468556450743176,0.3,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.4816107140511208,0.35,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.4990180835564229,0.4,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.5143470162014683,0.45,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.5193758971319697,0.5,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.5619387661762616,0.55,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.5839106591162067,0.6,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.6306164164686092,0.65,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.6508192844732674,0.7,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.6780985639517996,0.75,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.689314656602936,0.8,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.753164824740974,0.85,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.808338656557922,0.9,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,1.8829064517512641,0.95,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,2.1490825900859916,0.975,ili perc,quantile
HHS Region 1,2018-04-14,1,2018-04-21,2.3013579401994364,0.99,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,0.7148522600532085,0.01,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,0.7892794068221433,0.025,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,0.853270501744401,0.05,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,0.9687117193626719,0.1,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.027809105629373,0.15,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.0378333061446836,0.2,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.0857372645208776,0.25,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.1135190942981974,0.3,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.1471831386405273,0.35,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.1739574858649766,0.4,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.2136199440073197,0.45,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.2645343626139938,0.5,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.3069304122383374,0.55,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.3190986679180592,0.6,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.3256700960138084,0.65,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.3437482623589532,0.7,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.384143299419143,0.75,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.4571787144541437,0.8,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.5177672834418146,0.85,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.656324481484432,0.9,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.8666306739558856,0.95,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,1.9299888375678842,0.975,ili perc,quantile
HHS Region 1,2018-04-14,2,2018-04-28,2.020882194167977,0.99,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.42867865036758984,0.01,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.5464602046713164,0.025,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.625834223023883,0.05,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.6663209932537861,0.1,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.7178278894679943,0.15,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.7807173773164867,0.2,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.8050528031399128,0.25,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.8200983367651405,0.3,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.8608357798977996,0.35,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.9357237900812672,0.4,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.9626979601339171,0.45,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.9760921107853961,0.5,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,0.9960050968096225,0.55,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.034381574689784,0.6,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.0701542288496437,0.65,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.1208535731135318,0.7,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.20368704097326,0.75,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.239611986035801,0.8,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.2973449621395503,0.85,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.4070288739693697,0.9,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.5655889574862896,0.95,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.7888405051241523,0.975,ili perc,quantile
HHS Region 1,2018-04-14,3,2018-05-05,1.868875898010639,0.99,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.2241241616772972,0.01,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.27739013311479516,0.025,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.3794268909061593,0.05,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.4364660484301468,0.1,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.47842099061512444,0.15,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.5174228865896535,0.2,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.5495598219974467,0.25,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.5956117529399478,0.3,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.6289391165900045,0.35,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.6707056230374868,0.4,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.7379820230841623,0.45,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.7889837335017622,0.5,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.8444859217875117,0.55,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.8826694548012186,0.6,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.9133285482944922,0.65,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,0.9423851387623473,0.7,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,1.0040905179931496,0.75,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,1.0844462108257313,0.8,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,1.1843135465384826,0.85,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,1.3110244084045795,0.9,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,1.3779432929610427,0.95,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,1.6704326526531925,0.975,ili perc,quantile
HHS Region 1,2018-04-14,4,2018-05-12,1.9531170165006686,0.99,ili perc,quantile
HHS Region 10,2018-04-14,1,2018-04-21,0.592461867124892,0.01,ili perc,quantile
HHS Region 10,2018-04-14,1,2018-04-21,0.6079644903358484,0.025,ili perc,quantile
HHS Region 10,2018-04-14,1,2018-04-21,0.6488395223592781,0.05,ili perc,quantile
HHS Region 10,2018-04-14,1,2018-04-21,0.7308273241918383,0.1,ili perc,quantile
HHS Region 10,2018-04-14,1,2018-04-21,0.7710598437933911,0.15,ili perc,quantile
HHS Region 10,2018-04-14,1,2018-04-21,0.823817882766294,0.2,ili perc,quantile
HHS Region 10,2018-04-14,1,2018-04-21,0.8479469772797947,0.25,ili perc,quantile
