"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-03-12,1,2016-03-19,1.27073774514067,0.01,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.39740176825468,0.025,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.44918422512091,0.05,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.57211148773252,0.1,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.64489349621128,0.15,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.73106006879999,0.2,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.77516928459891,0.25,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.80697651372653,0.3,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.84150030345087,0.35,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.86850391052078,0.4,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.89964538193173,0.45,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.95386209317805,0.5,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.00529067395773,0.55,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.08763403438237,0.6,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.13869118546184,0.65,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.17183822008868,0.7,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.21768656103559,0.75,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.27106120985187,0.8,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.35479032539536,0.85,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.5427644156394,0.9,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.88667908940944,0.95,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,3.06895235588983,0.975,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,4.36833696972135,0.99,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.03193462366941,0.01,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.15534285063916,0.025,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.19678500554089,0.05,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.32001763394462,0.1,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.37140201865299,0.15,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.44021492964231,0.2,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.49469445616023,0.25,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.53012046815876,0.3,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.595156735276,0.35,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.62240521106076,0.4,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.68141272944536,0.45,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.78211692542067,0.5,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.88393864140077,0.55,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.94008348414906,0.6,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,1.96977577233541,0.65,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,2.05515962157097,0.7,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,2.10309913075964,0.75,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,2.26650229002271,0.8,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,2.4707579469068,0.85,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,2.63496872250022,0.9,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,3.28160151767463,0.95,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,4.81256601181843,0.975,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,5.15609336519622,0.99,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,0.74457072419063,0.01,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,0.769244518041708,0.025,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,0.9713709482438,0.05,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.11413060413832,0.1,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.22820704678693,0.15,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.31717996801293,0.2,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.40185438738063,0.25,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.4822422052002,0.3,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.53324777073224,0.35,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.57187882513655,0.4,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.62850343180266,0.45,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.68590252732576,0.5,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.7794784645047,0.55,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.89285526039983,0.6,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,1.99772060050253,0.65,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,2.08857124682872,0.7,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,2.23266295327834,0.75,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,2.30058965442692,0.8,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,2.51508168264026,0.85,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,2.65265538380828,0.9,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,3.48088092013819,0.95,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,4.36802635772992,0.975,"ili perc","quantile"
"HHS Region 1",2016-03-12,3,2016-04-02,5.15394814784673,0.99,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,0.529891335741297,0.01,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,0.607993875683264,0.025,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,0.815838448068664,0.05,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,0.91591375260019,0.1,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.03654607334798,0.15,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.13328546857325,0.2,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.1814009961345,0.25,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.26975811190249,0.3,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.38435703758372,0.35,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.48483420768203,0.4,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.61851416370497,0.45,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.77910579548239,0.5,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.81187686218739,0.55,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,1.96357553184931,0.6,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,2.0207384196989,0.65,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,2.09885424049133,0.7,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,2.21096066439445,0.75,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,2.40572731229925,0.8,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,2.65499305687359,0.85,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,3.30933119090328,0.9,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,3.82819422037059,0.95,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,5.17845033055034,0.975,"ili perc","quantile"
"HHS Region 1",2016-03-12,4,2016-04-09,5.79613380032298,0.99,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.2009373639732,0.01,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.26629066782854,0.025,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.30720409753755,0.05,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.44824580499624,0.1,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.52034742131525,0.15,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.57487888190901,0.2,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.68370296749292,0.25,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.76149976636969,0.3,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.80849101472069,0.35,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.83761933079313,0.4,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.92683983931858,0.45,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,1.94539146940767,0.5,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,2.01756738022895,0.55,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,2.06805233423042,0.6,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,2.16066426863328,0.65,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,2.29769726603049,0.7,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,2.34938911842497,0.75,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,2.37925520265411,0.8,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,2.65966162286183,0.85,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,2.89502938140028,0.9,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,3.9164228848066,0.95,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,4.19223396479608,0.975,"ili perc","quantile"
"HHS Region 10",2016-03-12,1,2016-03-19,5.04346292761382,0.99,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,0.933864212282289,0.01,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.07625986430656,0.025,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.24092742725322,0.05,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.30617746032004,0.1,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.41510346904562,0.15,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.45343209345374,0.2,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.5318281270652,0.25,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.56837232856169,0.3,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.63739000716241,0.35,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.67850065689232,0.4,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.71382441583951,0.45,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.75643908108597,0.5,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.86335665059212,0.55,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.91509980262266,0.6,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,1.96942997893829,0.65,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,2.16412395068582,0.7,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,2.27725134037177,0.75,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,2.38819000158656,0.8,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,2.66713822982986,0.85,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,2.82535019972889,0.9,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,3.54659325588578,0.95,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,4.01030142644966,0.975,"ili perc","quantile"
"HHS Region 10",2016-03-12,2,2016-03-26,4.75723785503836,0.99,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,0.0536983487307677,0.01,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,0.61421886218531,0.025,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,0.871680220726797,0.05,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.03200194626425,0.1,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.21954224366601,0.15,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.28180184466198,0.2,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.35045938910762,0.25,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.4083562718204,0.3,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.44225928453528,0.35,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.48025857341748,0.4,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.52472124168608,0.45,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.62398425693023,0.5,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.75120236511322,0.55,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.82408632023336,0.6,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,1.94621850952314,0.65,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,2.12201907035135,0.7,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,2.1945631932856,0.75,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,2.4225051543617,0.8,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,2.67234445747843,0.85,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,3.12270748565239,0.9,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,3.74691164652148,0.95,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,4.30478513663381,0.975,"ili perc","quantile"
"HHS Region 10",2016-03-12,3,2016-04-02,4.77805093536029,0.99,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,0.142014937298346,0.01,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,0.349604595847339,0.025,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,0.575101354773132,0.05,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,0.821500776873266,0.1,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.01889363929827,0.15,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.10287630717603,0.2,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.18369423597254,0.25,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.3239252388344,0.3,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.35797013560145,0.35,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.44359205343928,0.4,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.4999668807035,0.45,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.57431652260541,0.5,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.72858019290949,0.55,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.84908271739888,0.6,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,1.93894238138257,0.65,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,2.01191856189267,0.7,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,2.12451908159936,0.75,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,2.18129502436743,0.8,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,2.3967344178811,0.85,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,2.9184062255378,0.9,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,3.41192277871518,0.95,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,4.29523159088687,0.975,"ili perc","quantile"
"HHS Region 10",2016-03-12,4,2016-04-09,4.95357559654175,0.99,"ili perc","quantile"
"HHS Region 2",2016-03-12,1,2016-03-19,3.70561256815808,0.01,"ili perc","quantile"
"HHS Region 2",2016-03-12,1,2016-03-19,3.95658647194327,0.025,"ili perc","quantile"
"HHS Region 2",2016-03-12,1,2016-03-19,4.12246629976794,0.05,"ili perc","quantile"
"HHS Region 2",2016-03-12,1,2016-03-19,4.3483917585776,0.1,"ili perc","quantile"
