"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-12-07,1,2019-12-14,1.31512492278244,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.36099207312577,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.44085310029725,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.58037300452474,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.65702353811155,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.73192738951669,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.74946317911764,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.79693738091059,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.81512547492745,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.8457865883089,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.87357774653748,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.87768267664796,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.91896618136254,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.94829257077865,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.97639750578497,0.65,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.00701561126621,0.7,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.02477128693148,0.75,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.06303031774236,0.8,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.12231555047599,0.85,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.21919480144399,0.9,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.31752049690277,0.95,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.36612734389484,0.975,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.4373579563684,0.99,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.11843067849788,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.25057699706405,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.43256634951278,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.55023516637476,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.66986478797752,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.77746297279478,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.85477921655143,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.88411655003527,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.93576074241668,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.96665054477036,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.02818295581715,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.06989057854538,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.08989647966414,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.12719331447362,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.16427591548538,0.65,"ili perc","quantile"
