"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2020-01-11,4,2020-02-08,"1%",2.76627292100737,0.01,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"2.5%",3.00949700262677,0.025,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"5%",3.17257210846976,0.05,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"10%",3.62093331044598,0.1,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"15%",3.71437716824202,0.15,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"20%",3.95967744052057,0.2,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"25%",4.09599340925905,0.25,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"30%",4.35231708838078,0.3,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"35%",4.62341846235255,0.35,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"40%",4.70083068982405,0.4,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"45%",4.75787009369717,0.45,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"50%",4.83292612030789,0.5,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"55%",4.9283832595988,0.55,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"60%",5.13286354549033,0.6,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"65%",5.21940959969855,0.65,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"70%",5.26816317489937,0.7,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"75%",5.40265591071242,0.75,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"80%",5.79791330803484,0.8,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"85%",6.06545181525614,0.85,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"90%",6.38844002410074,0.9,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"95%",6.89011215992914,0.95,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"97.5%",7.39310715579668,0.975,"ili perc","quantile","2019/2020"
"US National",2020-01-11,4,2020-02-08,"99%",7.70881289171024,0.99,"ili perc","quantile","2019/2020"
