"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2019-02-23,4,2019-03-23,"1%",2.7897200525423,0.01,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"2.5%",3.08236879221334,0.025,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"5%",3.5387124761242,0.05,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"10%",3.68863854752507,0.1,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"15%",3.86063722406364,0.15,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"20%",4.00521691116357,0.2,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"25%",4.16493087874092,0.25,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"30%",4.26916668949081,0.3,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"35%",4.42084080331565,0.35,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"40%",4.50093899881461,0.4,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"45%",4.56126959474783,0.45,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"50%",4.65454275332731,0.5,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"55%",4.77827975440482,0.55,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"60%",4.90758323126845,0.6,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"65%",5.0798174798316,0.65,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"70%",5.2313017885686,0.7,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"75%",5.51731893321729,0.75,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"80%",5.79225211232307,0.8,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"85%",6.11171484178554,0.85,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"90%",6.39153273843164,0.9,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"95%",7.00187856819116,0.95,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"97.5%",7.59898186542282,0.975,"ili perc","quantile","2018/2019"
"US National",2019-02-23,4,2019-03-23,"99%",8.136869065522,0.99,"ili perc","quantile","2018/2019"
