"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2019-04-13,4,2019-05-11,"1%",1.1326570969717,0.01,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"2.5%",1.21680051558135,0.025,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"5%",1.24875268881548,0.05,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"10%",1.39258387292093,0.1,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"15%",1.51133086192132,0.15,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"20%",1.62262270463422,0.2,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"25%",1.75303171708543,0.25,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"30%",1.8400342595053,0.3,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"35%",1.93470720865731,0.35,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"40%",1.972326327574,0.4,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"45%",2.11542458129726,0.45,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"50%",2.19733928764596,0.5,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"55%",2.27062032891203,0.55,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"60%",2.34908318354306,0.6,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"65%",2.39135297903933,0.65,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"70%",2.56552521486158,0.7,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"75%",2.65153824777413,0.75,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"80%",2.80832478056452,0.8,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"85%",2.99546561310054,0.85,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"90%",3.25255691129672,0.9,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"95%",3.47826637646791,0.95,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"97.5%",3.76994629392312,0.975,"ili perc","quantile","2018/2019"
"US National",2019-04-13,4,2019-05-11,"99%",3.98603296014342,0.99,"ili perc","quantile","2018/2019"
