"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2015-11-07,4,2015-12-05,"1%",0.759104223499193,0.01,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"2.5%",0.802794178157691,0.025,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"5%",0.914230570695848,0.05,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"10%",1.12140753736431,0.1,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"15%",1.18287397123713,0.15,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"20%",1.23832686911585,0.2,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"25%",1.29513319679108,0.25,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"30%",1.34243438527396,0.3,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"35%",1.36408272978832,0.35,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"40%",1.4035646872235,0.4,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"45%",1.4599060415198,0.45,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"50%",1.51426092956687,0.5,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"55%",1.53943533651718,0.55,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"60%",1.58559618208062,0.6,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"65%",1.71376160497897,0.65,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"70%",1.82151968807612,0.7,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"75%",1.86216097189217,0.75,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"80%",1.90581398389547,0.8,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"85%",1.99233719263909,0.85,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"90%",2.13530839912777,0.9,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"95%",2.69849330220142,0.95,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"97.5%",2.9229346040914,0.975,"ili perc","quantile","2015/2016"
"US National",2015-11-07,4,2015-12-05,"99%",3.07456668307183,0.99,"ili perc","quantile","2015/2016"
