"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2016-10-22,4,2016-11-19,"1%",0.525815038672873,0.01,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"2.5%",0.567897430911576,0.025,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"5%",0.600550138821692,0.05,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"10%",0.828923011836757,0.1,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"15%",0.881813041140076,0.15,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"20%",0.935248805277274,0.2,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"25%",1.01327667615044,0.25,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"30%",1.05065141384855,0.3,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"35%",1.11804471009003,0.35,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"40%",1.16687225365778,0.4,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"45%",1.18189123330322,0.45,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"50%",1.23606840255329,0.5,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"55%",1.29103406107307,0.55,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"60%",1.33628917605018,0.6,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"65%",1.37780238147561,0.65,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"70%",1.45925640679876,0.7,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"75%",1.5255560391995,0.75,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"80%",1.56434422280156,0.8,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"85%",1.68334482010251,0.85,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"90%",1.76545011952045,0.9,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"95%",2.08875497779248,0.95,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"97.5%",2.35538967615896,0.975,"ili perc","quantile","2016/2017"
"US National",2016-10-22,4,2016-11-19,"99%",2.64367637585337,0.99,"ili perc","quantile","2016/2017"
