"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2020-03-07,4,2020-04-04,"1%",2.63387765529126,0.01,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"2.5%",3.07096852237167,0.025,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"5%",3.48497262007789,0.05,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"10%",3.7541812689093,0.1,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"15%",4.20889110677215,0.15,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"20%",4.34812435909761,0.2,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"25%",4.47704833886264,0.25,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"30%",4.59034676518918,0.3,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"35%",4.74029556056762,0.35,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"40%",4.87150146627944,0.4,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"45%",5.02644675864362,0.45,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"50%",5.10064440932491,0.5,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"55%",5.18086747451463,0.55,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"60%",5.23299793167295,0.6,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"65%",5.41205894220414,0.65,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"70%",5.67472308784095,0.7,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"75%",5.90285816646558,0.75,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"80%",6.28391496554283,0.8,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"85%",6.49705713714693,0.85,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"90%",7.16365550697427,0.9,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"95%",7.531963563167,0.95,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"97.5%",8.46136784669831,0.975,"ili perc","quantile","2019/2020"
"US National",2020-03-07,4,2020-04-04,"99%",8.83337602228945,0.99,"ili perc","quantile","2019/2020"
