"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2018-12-08,4,2019-01-05,"1%",0.991913841369317,0.01,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"2.5%",1.28765161254731,0.025,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"5%",1.35126307352987,0.05,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"10%",1.46265181695871,0.1,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"15%",1.60276765002547,0.15,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"20%",1.87617866058587,0.2,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"25%",1.93677779245387,0.25,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"30%",2.01461092312522,0.3,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"35%",2.0662403410632,0.35,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"40%",2.12441177777376,0.4,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"45%",2.18744809863023,0.45,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"50%",2.2403837519641,0.5,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"55%",2.30566549294117,0.55,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"60%",2.3940955785192,0.6,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"65%",2.45082167776094,0.65,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"70%",2.57048778575708,0.7,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"75%",2.74812918800646,0.75,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"80%",2.91726985472479,0.8,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"85%",3.15898091673817,0.85,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"90%",3.39268838456517,0.9,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"95%",3.70544402798649,0.95,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"97.5%",3.83852182690177,0.975,"ili perc","quantile","2018/2019"
"US National",2018-12-08,4,2019-01-05,"99%",4.2659230401837,0.99,"ili perc","quantile","2018/2019"
