"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2018-03-03,4,2018-03-31,"1%",1.58257325550563,0.01,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"2.5%",1.803250202106,0.025,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"5%",2.16284309912803,0.05,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"10%",2.33442442942814,0.1,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"15%",2.56263599145295,0.15,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"20%",2.73544325008164,0.2,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"25%",2.94359251997773,0.25,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"30%",3.08649669457047,0.3,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"35%",3.14527112661099,0.35,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"40%",3.25321430221381,0.4,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"45%",3.35741289128925,0.45,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"50%",3.54135785809027,0.5,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"55%",3.69854464900016,0.55,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"60%",3.80893301385423,0.6,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"65%",3.87582049123559,0.65,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"70%",3.96146778877738,0.7,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"75%",4.23091831620076,0.75,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"80%",4.31372133226723,0.8,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"85%",4.44009645368593,0.85,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"90%",4.66028746307414,0.9,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"95%",5.02065074300482,0.95,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"97.5%",5.41127432284344,0.975,"ili perc","quantile","2017/2018"
"US National",2018-03-03,4,2018-03-31,"99%",6.22677032172973,0.99,"ili perc","quantile","2017/2018"
