"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2019-10-26,4,2019-11-23,"1%",0.663139926796267,0.01,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"2.5%",0.937740922606636,0.025,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"5%",1.20479587655368,0.05,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"10%",1.31422614444688,0.1,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"15%",1.46204646814986,0.15,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"20%",1.56643419371464,0.2,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"25%",1.6194411948946,0.25,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"30%",1.71298329479967,0.3,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"35%",1.77266211672735,0.35,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"40%",1.85148202396987,0.4,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"45%",1.87234474900194,0.45,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"50%",1.96912681071753,0.5,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"55%",2.06086652197258,0.55,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"60%",2.13048516806258,0.6,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"65%",2.21125738418099,0.65,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"70%",2.25324292371503,0.7,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"75%",2.37348806126244,0.75,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"80%",2.4565427901993,0.8,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"85%",2.51171998206236,0.85,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"90%",2.6396570993412,0.9,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"95%",2.82621296273899,0.95,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"97.5%",3.11893925699987,0.975,"ili perc","quantile","2019/2020"
"US National",2019-10-26,4,2019-11-23,"99%",3.43678099383024,0.99,"ili perc","quantile","2019/2020"
