"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2018-01-27,4,2018-02-24,"1%",5.07952117042088,0.01,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"2.5%",5.32139275286908,0.025,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"5%",5.45545267677469,0.05,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"10%",5.79216651770718,0.1,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"15%",6.12161418754522,0.15,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"20%",6.29625431743385,0.2,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"25%",6.47820470978963,0.25,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"30%",6.73967077087109,0.3,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"35%",6.87699214693673,0.35,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"40%",6.95651546523715,0.4,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"45%",7.18566712203696,0.45,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"50%",7.35772755383444,0.5,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"55%",7.50428418351773,0.55,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"60%",7.65995760384568,0.6,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"65%",7.81919575021037,0.65,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"70%",8.03688977723357,0.7,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"75%",8.34057050746544,0.75,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"80%",8.58810788537528,0.8,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"85%",8.94024592754306,0.85,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"90%",9.36423737475383,0.9,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"95%",9.87030088393812,0.95,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"97.5%",10.0968855659441,0.975,"ili perc","quantile","2017/2018"
"US National",2018-01-27,4,2018-02-24,"99%",10.5487595382974,0.99,"ili perc","quantile","2017/2018"
