"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type","season"
"US National",2019-11-09,4,2019-12-07,"1%",1.37950367366982,0.01,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"2.5%",1.42555745763767,0.025,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"5%",1.70022106578858,0.05,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"10%",1.7637537213903,0.1,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"15%",1.914290155247,0.15,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"20%",1.97920414395652,0.2,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"25%",2.07058451519531,0.25,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"30%",2.13836916384008,0.3,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"35%",2.18372041200695,0.35,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"40%",2.31785342834539,0.4,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"45%",2.39624960812554,0.45,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"50%",2.456681040628,0.5,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"55%",2.50638715217211,0.55,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"60%",2.556261353856,0.6,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"65%",2.69593062482341,0.65,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"70%",2.78081150324891,0.7,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"75%",2.95577675361837,0.75,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"80%",3.17117998912427,0.8,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"85%",3.2505700499581,0.85,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"90%",3.44979673690256,0.9,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"95%",3.65850057772508,0.95,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"97.5%",3.85233873346446,0.975,"ili perc","quantile","2019/2020"
"US National",2019-11-09,4,2019-12-07,"99%",3.94985400107805,0.99,"ili perc","quantile","2019/2020"
