"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-11-05,1,2016-11-12,0.347268507741648,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.410419399471728,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.522108351572497,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.664924800194185,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.697992015291461,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.741386418422868,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.773123477040049,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.807638377527558,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.841919048419415,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.862074955788821,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.899806905476419,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.909349452965963,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.92437145044478,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.962914073487163,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.99769326700925,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.00628099405318,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.01736032418107,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.03371792698907,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.06623767363182,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.13258048269824,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.20913064802626,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.51895567641072,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,2.15492342357726,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.351001842295196,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.435134873600358,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.550433605898657,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.656591163807093,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.709138189361355,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.744349067506219,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.788251465997134,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.848877159954505,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.885974211720753,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.931336938945514,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.981745793450453,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.01240769349282,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.05816379946277,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.07656611661662,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.12431205262069,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.13600140133834,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.20463402134887,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.23239272409646,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.26987895684503,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.42915801273569,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.83566253804071,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,2.38914089250282,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,2.86456665895081,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.360449590358276,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.49658407549736,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.561358840428808,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.692698394528959,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.738496274899293,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.819090152273955,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.839482199428377,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.893343342227982,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.930642412000752,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.98315459033416,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.00898015144581,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.05037995950318,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.13460029443649,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.18378318225137,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.20972927015038,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.2373551423498,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.25467774057346,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.30446027218646,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.34097868207337,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.51698446515389,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.88888851589594,0.95,"ili perc","quantile"
