"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National","2016-05-07",1,"2016-05-14",1.32029671814854,0.01,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.36133750984344,0.025,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.3665841338975,0.05,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.40904317470118,0.1,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.41395488820922,0.15,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.42623725625022,0.2,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.44205693998609,0.25,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.44880765444832,0.3,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.4634749487054,0.35,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.47559389213564,0.4,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.48309998507947,0.45,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.48840736836477,0.5,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.50362523335252,0.55,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.51522293137048,0.6,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.52709277345507,0.65,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.55449192538103,0.7,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.56617957464558,0.75,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.57729713071027,0.8,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.6044308806927,0.85,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.6459049354616,0.9,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.68418047731561,0.95,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.74022350422751,0.975,"ili perc","quantile"
"US National","2016-05-07",1,"2016-05-14",1.83963042275156,0.99,"ili perc","quantile"
"US National","2016-05-07",2,"2016-05-21",1.1439296063922,0.01,"ili perc","quantile"
