"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2016-04-30,4,2016-05-28,"1%",1.03513349961865,0.01,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"2.5%",1.05202470206006,0.025,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"5%",1.09213981455247,0.05,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"10%",1.12493314916216,0.1,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"15%",1.15517855647581,0.15,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"20%",1.161827859486,0.2,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"25%",1.21007868797019,0.25,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"30%",1.22644552659828,0.3,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"35%",1.2595507084988,0.35,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"40%",1.26202135540013,0.4,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"45%",1.2732393745706,0.45,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"50%",1.2915903056449,0.5,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"55%",1.314277225101,0.55,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"60%",1.3245391222822,0.6,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"65%",1.34244479052583,0.65,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"70%",1.38293659668161,0.7,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"75%",1.41133291953867,0.75,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"80%",1.43841001667684,0.8,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"85%",1.48894359096177,0.85,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"90%",1.52617011376596,0.9,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"95%",1.63149260263668,0.95,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"97.5%",1.68319518191418,0.975,"ili perc","quantile"
"US National",2016-04-30,4,2016-05-28,"99%",1.71564690457905,0.99,"ili perc","quantile"
